"","PLAYERS","NB_APPEARANCES","TOTAL_NB_MATCHES","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","TOTAL_POINTS","ARCHETYPE_NAMES","ARCHETYPE_COUNT","URL"
"121","coert",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Mono Red Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-22#coert_st_place"
"122","TheGaul",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Golgari Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2019-12-22#thegaul_nd_place"
"123","ZackyChan",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Urza Oko","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-05#zackychan_th_place"
"124","Szelma",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-05#szelma_th_place"
"125","fradev1988",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Electro Balance","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-05#fradev_th_place"
"126","CHILLEDADED",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-05#chilledaded_th_place"
"127","CarlSwaggin",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-05#carlswaggin_th_place"
"128","MGGX",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Grixis Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-05#mggx_th_place"
"129","NorrathDecay",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-05#norrathdecay_nd_place"
"130","i_b_TRUE",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Titan Shift","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#i_b_true_th_place"
"131","Do0mSwitch",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#domswitch_th_place"
"132","Icteridae",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Devoted","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#icteridae_th_place"
"133","Yaggdryzzill",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#yaggdryzzill_th_place"
"134","JPA93",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"Infect","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#jpa_th_place"
"135","didoguidotti1",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"UBRG Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#didoguidotti_th_place"
"136","Volollo",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"Urza Oko","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#volollo_th_place"
"137","Ihavethefire",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"Naya Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#ihavethefire_th_place"
"138","bershekprc10",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#bershekprc_th_place"
"139","BorosCharm",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#boroscharm_th_place"
"140","Tyrannical",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#tyrannical_th_place"
"141","bladede",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#bladede_th_place"
"142","PRGJJAR",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#prgjjar_st_place"
"143","dillyg10",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Bant Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#dillyg_th_place"
"144","FromTheCrypt",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#fromthecrypt_th_place"
"145","Twibs",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#twibs_th_place"
"146","BananOlaf",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Devoted","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#bananolaf_th_place"
"147","AndreaMazzone",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#andreamazzone_th_place"
"148","Tsunidae",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#tsunidae_th_place"
"149","msskinbolic",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#msskinbolic_st_place"
"150","Jadacant",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Primeval Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#jadacant_nd_place"
"151","mechint",1,6,0.5,0.118117248757025,0.881882751242975,9,"Urza Oko","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#mechint_th_place"
"152","sandydogmtg",1,6,0.5,0.118117248757025,0.881882751242975,9,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#sandydogmtg_th_place"
"153","Nilsfit",1,6,0.5,0.118117248757025,0.881882751242975,9,"Urza Oko","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#nilsfit_th_place"
"154","bobthedog",1,6,0.5,0.118117248757025,0.881882751242975,9,"Urza Oko","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#bobthedog_th_place"
"155","Valident",1,6,0.5,0.118117248757025,0.881882751242975,9,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#valident_th_place"
"156","2radMTG",1,6,0.5,0.118117248757025,0.881882751242975,9,"Bogles","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#radmtg_st_place"
"157","kangurello",1,6,0.5,0.118117248757025,0.881882751242975,9,"Gifts Storm","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#kangurello_nd_place"
"158","Nammersquats",1,6,0.5,0.118117248757025,0.881882751242975,9,"Bant Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#nammersquats_rd_place"
"159","_ctrl_q_f_",1,6,0.5,0.118117248757025,0.881882751242975,9,"Devoted","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#_ctrl_q_f__th_place"
"160","SebastianStueckl",1,6,0.5,0.118117248757025,0.881882751242975,9,"Merfolk","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#sebastianstueckl_th_place"
"161","Naisirc",1,6,0.333333333333333,0.0432718682927417,0.777221904496488,6,"Primeval Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#naisirc_th_place"
"162","milikin",1,6,0.333333333333333,0.0432718682927417,0.777221904496488,6,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#milikin_th_place"
"163","KillaGerm",1,6,0.166666666666667,0.00421074451448947,0.641234578997675,3,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-01-05#killagerm_nd_place"
