EVENT,META,WEEK,DATE,RESULT,POINTS,PLAYER,URL,ARCHETYPE,COLOR,COMPANION
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,4th Place,24,__BMJ__,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#__bmj___th_place,UBRG Shadow,UBRG,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,5th Place,27,rastaf,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#rastaf_th_place,Izzet Prowess,UR,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,6th Place,27,AnneLivleysD3ath,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#annelivleysdath_th_place,Amulet Titan,UG,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,7th Place,27,LalauWBA,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#lalauwba_th_place,Gruul Prowess,RG,Jegantha
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,8th Place,24,Lavaridge,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#lavaridge_th_place,Temur Control,URG,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,9th Place,24,kogamo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#kogamo_th_place,Sultai Control,UBG,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,10th Place,24,dani_chad,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#dani_chad_th_place,Jund Midrange,BRG,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,11th Place,24,MinCash,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#mincash_th_place,Ad Nauseam,WUB,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,12th Place,24,BERNASTORRES,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#bernastorres_th_place,Goblins,BR,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,13th Place,24,Ryan_39,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#ryan__th_place,Gruul Midrange,RG,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,14th Place,24,jmeyer2030,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#jmeyer_th_place,Electro Balance,URG,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,15th Place,24,3HaLeX1,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#halex_th_place,Eldrazi Tron,C,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,16th Place,24,LeoFa,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#leofa_th_place,Scapeshift,URG,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,17th Place,24,musasabi,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#musasabi_th_place,Jund Midrange,BRG,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,18th Place,24,ack_s,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#ack_s_th_place,Gruul Midrange,RG,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,19th Place,24,alicoco,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#alicoco_th_place,Ad Nauseam,WUB,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,20th Place,24,zachattack23,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#zachattack_th_place,Bant Control,WUG,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,21st Place,24,quinniac,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#quinniac_st_place,Gruul Midrange,RG,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,22nd Place,24,_Tia93_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#_tia__nd_place,Izzet Prowess,UR,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,23rd Place,24,alnash,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#alnash_rd_place,Grixis Shadow,UBR,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,24th Place,21,HannoLee,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#hannolee_th_place,Green Tron,G,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,25th Place,21,dormitian,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#dormitian_th_place,Humans,WUBRG,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,26th Place,21,Magicofplayer1,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#magicofplayer_th_place,Dredge,WBRG,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,27th Place,21,_Batutinha_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#_batutinha__th_place,Izzet Prowess,UR,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,28th Place,21,Naisirc,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#naisirc_th_place,Hardened Scales,G,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,29th Place,21,Marxelo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#marxelo_th_place,Tokens,W,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,30th Place,21,Patxi,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#patxi_th_place,Azorius Control,WU,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,31st Place,21,Leviathan102,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#leviathan_st_place,Amulet Titan,UG,
Modern Champ Qual,PostAstrolabeBan,1,2020-07-19,32nd Place,21,Boland,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#boland_nd_place,Grixis Shadow,UBR,
Modern Preliminary,PostAstrolabeBan,2,2020-07-20,5-0,15,J000111,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-21#j_-,Dredge,WBRG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-20,4-1,12,aarongulevich,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-21#aarongulevich_-,Izzet Prowess,UR,
Modern Preliminary,PostAstrolabeBan,2,2020-07-20,4-1,12,ManavonRX,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-21#manavonrx_-,Azorius Control,WU,
Modern Preliminary,PostAstrolabeBan,2,2020-07-20,4-1,12,Icteridae,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-21#icteridae_-,Eldrazi Tron,C,
Modern Preliminary,PostAstrolabeBan,2,2020-07-20,4-1,12,yamakiller,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-21#yamakiller_-,Scapeshift,URG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-20,4-1,12,SubwayEatFlesh,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-21#subwayeatflesh_-,Eldrazi Tron,C,
Modern Preliminary,PostAstrolabeBan,2,2020-07-20,4-1,12,alemilan19,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-21#alemilan_-,Eldrazi Tron,C,
Modern Preliminary,PostAstrolabeBan,2,2020-07-20,4-1,12,ReturnToDust,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-21#returntodust_-,Eldrazi Tron,C,
Modern Preliminary,PostAstrolabeBan,2,2020-07-20,3-2,9,Xwhale,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-21#xwhale_-,Eldrazi Tron,C,
Modern Preliminary,PostAstrolabeBan,2,2020-07-20,3-2,9,karatedom,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-21#karatedom_-,Mardu Prowess,WBR,Lurrus
Modern Preliminary,PostAstrolabeBan,2,2020-07-20,3-2,9,chupon2,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-21#chupon_-,Jund Midrange,BRG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-20,3-2,9,Wizard_2002,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-21#wizard__-,Humans,WUBRG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-20,3-2,9,Snusnumrick,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-21#snusnumrick_-,Eldrazi Tron,C,
Modern Preliminary,PostAstrolabeBan,2,2020-07-20,3-2,9,RicardoMSLan,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-21#ricardomslan_-,Green Tron,G,
Modern Preliminary,PostAstrolabeBan,2,2020-07-20,3-2,9,Phill_Hellmuth,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-21#phill_hellmuth_-,Dredge,WBRG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-20,3-2,9,eclipse4343,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-21#eclipse_-,Azorius Control,WU,
Modern Preliminary,PostAstrolabeBan,2,2020-07-20,3-2,9,hcook725,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-21#hcook_-,Mardu Prowess,WBR,Lurrus
Modern Preliminary,PostAstrolabeBan,2,2020-07-20,3-2,9,Thrall90,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-21#thrall_-,Jund Midrange,BRG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-21,5-0,15,sff_mtg,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-22#sff_mtg_-,Green Tron,G,
Modern Preliminary,PostAstrolabeBan,2,2020-07-21,4-1,12,bnlunt,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-22#bnlunt_-,Blue Tron,U,
Modern Preliminary,PostAstrolabeBan,2,2020-07-21,4-1,12,alemilan19,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-22#alemilan_-,Eldrazi Tron,C,
Modern Preliminary,PostAstrolabeBan,2,2020-07-21,4-1,12,Toastxp,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-22#toastxp_-,Jund Prowess,BRG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-21,4-1,12,jhollan42,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-22#jhollan_-,Gifts Storm,UR,
Modern Preliminary,PostAstrolabeBan,2,2020-07-21,4-1,12,TSPJendrek,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-22#tspjendrek_-,Azorius Control,WU,
Modern Preliminary,PostAstrolabeBan,2,2020-07-21,3-2,9,Ganksyou,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-22#ganksyou_-,Azorius Control,WU,
Modern Preliminary,PostAstrolabeBan,2,2020-07-21,3-2,9,_Falcon_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-22#_falcon__-,Eldrazi Tron,C,
Modern Preliminary,PostAstrolabeBan,2,2020-07-21,3-2,9,DarthMalak,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-22#darthmalak_-,Smallpox,WB,
Modern Preliminary,PostAstrolabeBan,2,2020-07-21,3-2,9,komattaman,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-22#komattaman_-,Gruul Midrange,RG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-21,3-2,9,siomomi,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-22#siomomi_-,Eldrazi Tron,C,
Modern Preliminary,PostAstrolabeBan,2,2020-07-21,3-2,9,_alice1986_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-22#_alice__-,Mardu Prowess,WBR,Lurrus
Modern Preliminary,PostAstrolabeBan,2,2020-07-21,3-2,9,Delthar,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-22#delthar_-,Infect,UG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-21,3-2,9,JV_7777,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-22#jv__-,Eldrazi Tron,C,
Modern Preliminary,PostAstrolabeBan,2,2020-07-21,3-2,9,MATTHEWFOULKES,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-22#matthewfoulkes_-,Izzet Prowess,UR,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,5-0,15,eclipse4343,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#eclipse_-,Azorius Control,WU,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,5-0,15,fling5133,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#fling_-,Jund Midrange,BRG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,4-1,12,eggybenny,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#eggybenny_-,Neobrand,UBG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,4-1,12,RNGspecialist,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#rngspecialist_-,Scapeshift,URG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,4-1,12,gazmon48,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#gazmon_-,Eldrazi Tron,C,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,4-1,12,alemilan19,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#alemilan_-,Scapeshift,URG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,4-1,12,sandydogmtg,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#sandydogmtg_-,Izzet Prowess,UR,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,4-1,12,Ouranos139,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#ouranos_-,Amulet Titan,UG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,3-2,9,yashimoro,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#yashimoro_-,WUBR Shadow,WUBR,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,3-2,9,DreamsOfAshiok,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#dreamsofashiok_-,Eldrazi Tron,C,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,3-2,9,Icteridae,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#icteridae_-,Eldrazi Tron,C,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,3-2,9,_INF_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#_inf__-,Gifts Storm,UR,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,3-2,9,Nammersquats,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#nammersquats_-,Infect,UG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,3-2,9,StormQrow,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#stormqrow_-,Jund Midrange,BRG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,3-2,9,RogerSteady,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#rogersteady_-,Grixis Control,UBR,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,3-2,9,Xwhale,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#xwhale_-,Eldrazi Tron,C,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,3-2,9,Toastxp,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#toastxp_-,Mardu Prowess,WBR,Lurrus
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,3-2,9,juzam_gin,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#juzam_gin_-,Dredge,WBRG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,3-2,9,grahams,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#grahams_-,Crabvine,UBRG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,3-2,9,Lexmart,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#lexmart_-,Bant Control,WUG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,3-2,9,Graciasportanto,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#graciasportanto_-,Green Tron,G,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,3-2,9,StoreShop275,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#storeshop_-,Eldrazi Tron,C,
Modern Preliminary,PostAstrolabeBan,2,2020-07-22,3-2,9,MZBlazer,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-23#mzblazer_-,Azorius Control,WU,
Modern Preliminary,PostAstrolabeBan,2,2020-07-23,5-0,15,Mordeka1ser,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-24#mordekaser_-,Niv To Light,WUBRG,Yorion
Modern Preliminary,PostAstrolabeBan,2,2020-07-23,4-1,12,kthanakit26,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-24#kthanakit_-,Burn,WR,
Modern Preliminary,PostAstrolabeBan,2,2020-07-23,4-1,12,SebastianStueckl,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-24#sebastianstueckl_-,Gruul Midrange,RG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-23,4-1,12,azatoyellow,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-24#azatoyellow_-,Gruul Prowess,RG,Jegantha
Modern Preliminary,PostAstrolabeBan,2,2020-07-23,4-1,12,Niedzwiedz,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-24#niedzwiedz_-,Goblins,BR,
Modern Preliminary,PostAstrolabeBan,2,2020-07-23,4-1,12,gyyby297,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-24#gyyby_-,Thopter Urza,WU,
Modern Preliminary,PostAstrolabeBan,2,2020-07-23,3-2,9,tia05,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-24#tia_-,Titan Shift,RG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-23,3-2,9,Ganksyou,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-24#ganksyou_-,Azorius Control,WU,
Modern Preliminary,PostAstrolabeBan,2,2020-07-23,3-2,9,Cherryxman,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-24#cherryxman_-,Scapeshift,URG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-23,3-2,9,Lukas261997,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-24#lukas_-,Azorius Control,WU,
Modern Preliminary,PostAstrolabeBan,2,2020-07-23,3-2,9,JustBurn420,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-24#justburn_-,Slivers,WUBRG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-23,3-2,9,Healer,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-24#healer_-,Burn,R,
Modern Preliminary,PostAstrolabeBan,2,2020-07-23,3-2,9,Toastxp,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-24#toastxp_-,UBRG Shadow,UBRG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-23,3-2,9,Hyeri0418,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-24#hyeri_-,Dredge,WBRG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-23,3-2,9,sff_mtg,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-24#sff_mtg_-,Green Tron,G,
Modern Preliminary,PostAstrolabeBan,2,2020-07-23,3-2,9,siomomi,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-24#siomomi_-,Eldrazi Tron,C,
Modern Preliminary,PostAstrolabeBan,2,2020-07-23,3-2,9,otakkun,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-24#otakkun_-,Green Tron,G,
Modern Preliminary,PostAstrolabeBan,2,2020-07-23,3-2,9,_INF_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-24#_inf__-,Gifts Storm,UR,
Modern Preliminary,PostAstrolabeBan,2,2020-07-24,5-0,15,mac121711,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-25#mac_-,Jeskai Control,WUR,
Modern Preliminary,PostAstrolabeBan,2,2020-07-24,4-1,12,AstralPlane,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-25#astralplane_-,Izzet Prowess,UR,
Modern Preliminary,PostAstrolabeBan,2,2020-07-24,4-1,12,chengyiw,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-25#chengyiw_-,Dredge,WBRG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-24,4-1,12,JV_7777,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-25#jv__-,Eldrazi Tron,C,
Modern Preliminary,PostAstrolabeBan,2,2020-07-24,4-1,12,SakeIzumo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-25#sakeizumo_-,Izzet Prowess,UR,
Modern Preliminary,PostAstrolabeBan,2,2020-07-24,4-1,12,TheLousyZoot,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-25#thelousyzoot_-,Goblins,WBR,
Modern Preliminary,PostAstrolabeBan,2,2020-07-24,4-1,12,tyaburi,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-25#tyaburi_-,Mono Red Prowess,R,
Modern Preliminary,PostAstrolabeBan,2,2020-07-24,3-2,9,Zonast,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-25#zonast_-,Ad Nauseam,WUB,
Modern Preliminary,PostAstrolabeBan,2,2020-07-24,3-2,9,nekonekoneko,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-25#nekonekoneko_-,Dredge,WBRG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-24,3-2,9,updraftelemental,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-25#updraftelemental_-,Jund Shadow,BRG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-24,3-2,9,Toastxp,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-25#toastxp_-,Gruul Prowess,RG,Jegantha
Modern Preliminary,PostAstrolabeBan,2,2020-07-24,3-2,9,Granham,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-25#granham_-,Azorius Control,WU,
Modern Preliminary,PostAstrolabeBan,2,2020-07-24,3-2,9,Lexmart,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-25#lexmart_-,Bant Control,WUG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-24,3-2,9,kanister,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-25#kanister_-,Temur Control,URG,
Modern Preliminary,PostAstrolabeBan,2,2020-07-24,3-2,9,Nickburch13,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-25#nickburch_-,Burn,WR,Lurrus
Modern Preliminary,PostAstrolabeBan,2,2020-07-24,3-2,9,_INF_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-25#_inf__-,Gifts Storm,UR,
Modern Preliminary,PostAstrolabeBan,2,2020-07-24,3-2,9,hoveydw,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-07-25#hoveydw_-,Jund Shadow,BRG,Lurrus
Modern Challenge,PostAstrolabeBan,2,2020-07-25,1st Place,21,Mateusf34,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-26#mateusf_st_place,Eldrazi Tron,C,
Modern Challenge,PostAstrolabeBan,2,2020-07-25,2nd Place,18,Shazzam,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-26#shazzam_nd_place,Bant Control,WUG,
Modern Challenge,PostAstrolabeBan,2,2020-07-25,3rd Place,18,Shorak123,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-26#shorak_rd_place,Sultai Control,UBG,
Modern Challenge,PostAstrolabeBan,2,2020-07-25,4th Place,18,mariogomes097,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-26#mariogomes_th_place,Grixis Shadow,UBR,
Modern Challenge,PostAstrolabeBan,2,2020-07-25,5th Place,18,SebastianStueckl,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-26#sebastianstueckl_th_place,Dredge,BRG,
Modern Challenge,PostAstrolabeBan,2,2020-07-25,6th Place,18,hoveydw,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-26#hoveydw_th_place,Jund Shadow,BRG,
Modern Challenge,PostAstrolabeBan,2,2020-07-25,7th Place,18,gazmon48,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-26#gazmon_th_place,Gruul Midrange,RG,
Modern Challenge,PostAstrolabeBan,2,2020-07-25,8th Place,18,Magicofplayer1,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-26#magicofplayer_th_place,Dredge,WBRG,
Modern Challenge,PostAstrolabeBan,2,2020-07-25,9th Place,15,CarlSwaggin,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-26#carlswaggin_th_place,Gruul Midrange,RG,
Modern Challenge,PostAstrolabeBan,2,2020-07-25,10th Place,15,Numena_Lowallyn,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-26#numena_lowallyn_th_place,Scapeshift,URG,
Modern Challenge,PostAstrolabeBan,2,2020-07-25,11th Place,15,Lord_of_Puntlantis,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-26#lord_of_puntlantis_th_place,Electro Balance,URG,
Modern Challenge,PostAstrolabeBan,2,2020-07-25,12th Place,15,Kuhb,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-26#kuhb_th_place,Gifts Storm,UR,
Modern Challenge,PostAstrolabeBan,2,2020-07-25,13th Place,15,Edel,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-26#edel_th_place,Jund Midrange,BRG,
