EVENT,META,WEEK,DATE,RESULT,POINTS,PLAYER,URL,ARCHETYPE,COLOR,COMPANION
Modern Preliminary,PostAstrolabeBan,6,2020-08-20,3-2,9,CHILLEDADED,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-21#chilledaded_-,KGC Tron,G,
Modern Preliminary,PostAstrolabeBan,6,2020-08-20,3-2,9,TombSimon,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-21#tombsimon_-,Titan Shift,RG,
Modern Preliminary,PostAstrolabeBan,6,2020-08-20,3-2,9,ImmanuelKantrolGod,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-21#immanuelkantrolgod_-,Bant Control,WUG,
Modern Preliminary,PostAstrolabeBan,6,2020-08-20,3-2,9,qbturtle15,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-21#qbturtle_-,Gruul Midrange,RG,
Modern Preliminary,PostAstrolabeBan,6,2020-08-20,3-2,9,jaaaaabs21,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-21#jaaaaabs_-,Gruul Midrange,RG,
Modern Preliminary,PostAstrolabeBan,6,2020-08-20,3-2,9,Xwhale,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-21#xwhale_-,Rakdos Prowess,BR,Lurrus
Modern Preliminary,PostAstrolabeBan,6,2020-08-20,3-2,9,ecobaronen,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-21#ecobaronen_-,Mono Red Prowess,R,
Modern Preliminary,PostAstrolabeBan,6,2020-08-20,3-2,9,ShowTime_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-21#showtime__-,Jund Midrange,BRG,
Modern Preliminary,PostAstrolabeBan,6,2020-08-20,3-2,9,Gigy,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-21#gigy_-,Gruul Midrange,RG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,Janh,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#janh_-,Azorius Control,WU,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,remf,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#remf_-,Merfolk,WU,Lurrus
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,bbotonline,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#bbotonline_-,Bant Midrange,WUG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,excel0679,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#excel_-,Izzet Prowess,UR,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,TheWonderLord,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#thewonderlord_-,Jund Midrange,BRG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,Bosseidon,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#bosseidon_-,Burn,WR,Lurrus
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,Seeker__of_the_Wei,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#seeker__of_the_wei_-,Slivers,WUBRG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,chicers,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#chicers_-,Humans,WUBRG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,HypnoticaL,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#hypnotical_-,Mono Red Prowess,R,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,Tedpanic,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#tedpanic_-,Azorius Control,WU,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,TheGaul,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#thegaul_-,Golgari Midrange,BG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,Trellon,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#trellon_-,U Tron,U,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,D00mwake,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#dmwake_-,Rakdos Prowess,BR,Lurrus
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,moralmar,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#moralmar_-,Hardened Scales,G,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,Vilaboy,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#vilaboy_-,Kiki Chord,WURG,Yorion
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,BananOlaf,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#bananolaf_-,Ad Nauseam,WUB,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,aqualog,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#aqualog_-,Boros Prowess,WR,Lurrus
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,benchsummer,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#benchsummer_-,UBRG Shadow,UBRG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,FreedMania,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#freedmania_-,KGC Amulet Titan,UBRG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,Ivan_Catanduva_Br,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#ivan_catanduva_br_-,Gruul Midrange,RG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,AndersPovirk,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#anderspovirk_-,Dredge,WBRG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,lordavery,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#lordavery_-,Bant Midrange,WUG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,psych4tog,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#psychtog_-,Elementals,WUBRG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,Juaspas,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#juaspas_-,Abzan Midrange,WBG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,SickWorld,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#sickworld_-,Bogles,WG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,t1griselbrand,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#tgriselbrand_-,Neobrand,UG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,flyingspaghetti,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#flyingspaghetti_-,Gifts Storm,UR,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,Mordeka1ser,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#mordekaser_-,Niv To Light,WUBRG,Yorion
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,Delthar,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#delthar_-,Mill,UB,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,Leviathan102,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#leviathan_-,Reclaimer Titan,WRG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,Firewalker89,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#firewalker_-,Grixis Shadow,UBR,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,Rebus8,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#rebus_-,Orzhov Taxes,WB,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,benchsummer,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#benchsummer_-,Heliod Sisters,W,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,DylansHyper,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#dylanshyper_-,Devoted,WG,Lurrus
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,Curryvore,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#curryvore_-,Jeskai Control,WUR,Yorion
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,flankattack27,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#flankattack_-,Uroza,WUG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,kogamo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#kogamo_-,Reclaimer Titan,WRG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,nick4567,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#nick_-,Temur Control,URG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,DoctorQueller,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#doctorqueller_-,Bant Spirits,WUG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,Unlife,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#unlife_-,E Tron,C,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,TuggaNaxos,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#tugganaxos_-,Sultai Control,UBG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,llabmonkey,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#llabmonkey_-,Bant Control,WUG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,harukispecial,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#harukispecial_-,Sultai Control,UBG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,MartinezDP,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#martinezdp_-,Niv To Light,WUBRG,Yorion
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,Weasley,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#weasley_-,Sultai Control,UBG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,JUJUBEAN__2004,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#jujubean___-,Devoted,WUG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,Game_Night,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#game_night_-,Golos Tron,G,Jegantha
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,DarkKeeper,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#darkkeeper_-,Bant Control,WUG,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,SpicyLeche,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#spicyleche_-,Jund Shadow,BRG,Lurrus
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,Ticky13,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#ticky_-,Azorius Taxes,WU,
Modern League,PostAstrolabeBan,6,2020-08-21,5-0,-,jaredseely,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-21#jaredseely_-,Martyr Proc,W,
Modern Preliminary,PostAstrolabeBan,6,2020-08-21,5-0,15,ImmanuelKantrolGod,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-22#immanuelkantrolgod_-,Bant Control,WUG,
Modern Preliminary,PostAstrolabeBan,6,2020-08-21,4-1,12,McWinSauce,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-22#mcwinsauce_-,Bant Control,WUG,
Modern Preliminary,PostAstrolabeBan,6,2020-08-21,4-1,12,otakkun,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-22#otakkun_-,KGC Tron,G,
Modern Preliminary,PostAstrolabeBan,6,2020-08-21,4-1,12,aManatease,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-22#amanatease_-,Izzet Prowess,UR,
Modern Preliminary,PostAstrolabeBan,6,2020-08-21,3-2,9,CrusherBotBG,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-22#crusherbotbg_-,Hammer Time,W,
Modern Preliminary,PostAstrolabeBan,6,2020-08-21,3-2,9,kingsmudge,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-22#kingsmudge_-,E Tron,C,
Modern Preliminary,PostAstrolabeBan,6,2020-08-21,3-2,9,JakeHelms,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-22#jakehelms_-,Rakdos Prowess,BR,Lurrus
Modern Preliminary,PostAstrolabeBan,6,2020-08-21,3-2,9,__matsugan,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-22#__matsugan_-,Dredge,BRG,
Modern Preliminary,PostAstrolabeBan,6,2020-08-21,3-2,9,kanister,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-22#kanister_-,Bant Control,WUG,
Modern Preliminary,PostAstrolabeBan,6,2020-08-21,3-2,9,iL_Tedesco,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-22#il_tedesco_-,Jund Midrange,BRG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-24,5-0,15,Lavaridge,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-25#lavaridge_-,Temur Control,URG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-24,4-1,12,SunofNothing,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-25#sunofnothing_-,Dimir Shadow,UB,
Modern Preliminary,PostAstrolabeBan,7,2020-08-24,4-1,12,A22en,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-25#aen_-,Snoop Goblins,BRG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-24,4-1,12,kanister,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-25#kanister_-,Bant Control,WUG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-24,4-1,12,Danker,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-25#danker_-,Azorius Control,WU,
Modern Preliminary,PostAstrolabeBan,7,2020-08-24,4-1,12,SebastianStueckl,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-25#sebastianstueckl_-,Boros Prowess,WR,Lurrus
Modern Preliminary,PostAstrolabeBan,7,2020-08-24,4-1,12,Jack_Kashtan,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-25#jack_kashtan_-,Ad Nauseam,WUB,
Modern Preliminary,PostAstrolabeBan,7,2020-08-24,3-2,9,ZYURYO,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-25#zyuryo_-,Gruul Midrange,RG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-24,3-2,9,Mikhathara1994,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-25#mikhathara_-,Izzet Prowess,UR,
Modern Preliminary,PostAstrolabeBan,7,2020-08-24,3-2,9,GodOfSlaughter,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-25#godofslaughter_-,KGC Tron,G,
Modern Preliminary,PostAstrolabeBan,7,2020-08-24,3-2,9,nykolas0507,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-25#nykolas_-,Mono Red Prowess,R,
Modern Preliminary,PostAstrolabeBan,7,2020-08-24,3-2,9,ejcos531,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-25#ejcos_-,Jund Midrange,BRG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-24,3-2,9,Maccaciock,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-25#maccaciock_-,Azorius Control,WU,
Modern Preliminary,PostAstrolabeBan,7,2020-08-24,3-2,9,Shade_Scorpion,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-25#shade_scorpion_-,KGC Amulet Titan,UBRG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-24,3-2,9,Tsubasa_Cat,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-25#tsubasa_cat_-,Burn,WR,
Modern Preliminary,PostAstrolabeBan,7,2020-08-24,3-2,9,Nekonii,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-25#nekonii_-,Golgari Elves,BG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-24,3-2,9,BasedCloy,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-25#basedcloy_-,Mill,UB,
Modern Preliminary,PostAstrolabeBan,7,2020-08-24,3-2,9,Tarrasque1,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-25#tarrasque_-,Golgari Elves,BG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-24,3-2,9,Artem_Kuhtin,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-25#artem_kuhtin_-,Devoted,WG,Lurrus
Modern Preliminary,PostAstrolabeBan,7,2020-08-25,5-0,15,juzam_gin,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-26#juzam_gin_-,Dredge,WBRG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-25,4-1,12,NosonosaN,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-26#nosonosan_-,Jund Prowess,BRG,Lurrus
Modern Preliminary,PostAstrolabeBan,7,2020-08-25,4-1,12,McWinSauce,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-26#mcwinsauce_-,Bant Control,WUG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-25,4-1,12,iL_Tedesco,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-26#il_tedesco_-,Jund Midrange,BRG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-25,4-1,12,Lavaridge,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-26#lavaridge_-,Temur Control,URG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-25,3-2,9,Tsubasa_Cat,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-26#tsubasa_cat_-,Burn,WR,
Modern Preliminary,PostAstrolabeBan,7,2020-08-25,3-2,9,MrSeri,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-26#mrseri_-,Heliod Combo,WG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-25,3-2,9,AuDollarydoo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-26#audollarydoo_-,Crabvine,UBG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-25,3-2,9,HouseOfManaMTG,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-26#houseofmanamtg_-,Rakdos Prowess,BR,Lurrus
Modern Preliminary,PostAstrolabeBan,7,2020-08-25,3-2,9,therock988,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-26#therock_-,Rakdos Prowess,BR,Lurrus
Modern Preliminary,PostAstrolabeBan,7,2020-08-25,3-2,9,ZYURYO,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-26#zyuryo_-,Gruul Midrange,RG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-25,3-2,9,DamonXWind,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-26#damonxwind_-,Izzet Prowess,UR,
Modern Preliminary,PostAstrolabeBan,7,2020-08-25,3-2,9,kthanakit26,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-26#kthanakit_-,Izzet Prowess,UR,
Modern Preliminary,PostAstrolabeBan,7,2020-08-26,5-0,15,edward40hands,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-27#edwardhands_-,Golgari Midrange,BG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-26,4-1,12,bigjc00,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-27#bigjc_-,Amulet Titan,URG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-26,4-1,12,qbturtle15,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-27#qbturtle_-,Gruul Midrange,RG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-26,4-1,12,Secretaznman,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-27#secretaznman_-,Gruul Midrange,RG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-26,4-1,12,McWinSauce,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-27#mcwinsauce_-,Bant Control,WUG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-26,4-1,12,yamakiller,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-27#yamakiller_-,Obosh Aggro,R,Obosh
Modern Preliminary,PostAstrolabeBan,7,2020-08-26,3-2,9,PvtEnormous,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-27#pvtenormous_-,Bant Control,WUG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-26,3-2,9,coert,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-27#coert_-,Burn,WR,
Modern Preliminary,PostAstrolabeBan,7,2020-08-26,3-2,9,karatedom,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-27#karatedom_-,Rakdos Prowess,BR,Lurrus
Modern Preliminary,PostAstrolabeBan,7,2020-08-26,3-2,9,McleanYSUTF,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-27#mcleanysutf_-,Snoop Goblins,BR,
Modern Preliminary,PostAstrolabeBan,7,2020-08-26,3-2,9,NHA37,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-27#nha_-,Ad Nauseam,WUB,
Modern Preliminary,PostAstrolabeBan,7,2020-08-26,3-2,9,juzam_gin,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-27#juzam_gin_-,Dredge,WBRG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-26,3-2,9,Slatorade,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-27#slatorade_-,Bogles,WG,Lurrus
Modern Preliminary,PostAstrolabeBan,7,2020-08-26,3-2,9,SpikeYou,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-27#spikeyou_-,Jund Shadow,BRG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-26,3-2,9,Nammersquats,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-27#nammersquats_-,Obosh Aggro,R,Obosh
Modern Preliminary,PostAstrolabeBan,7,2020-08-26,3-2,9,tuckbear,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-27#tuckbear_-,Sultai Control,UBG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-26,3-2,9,cftsoc3,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-27#cftsoc_-,Bant Control,WUG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-26,3-2,9,DragonFodder,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-27#dragonfodder_-,Skelementals,BR,
Modern Preliminary,PostAstrolabeBan,7,2020-08-26,3-2,9,ThekingFor1000years,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-27#thekingforyears_-,Infect,UG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-27,5-0,15,Gerschi,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-28#gerschi_-,Mardu Prowess,WBR,Lurrus
Modern Preliminary,PostAstrolabeBan,7,2020-08-27,4-1,12,__matsugan,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-28#__matsugan_-,Ad Nauseam,WUB,
Modern Preliminary,PostAstrolabeBan,7,2020-08-27,4-1,12,BERNASTORRES,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-28#bernastorres_-,KGC Tron,G,
Modern Preliminary,PostAstrolabeBan,7,2020-08-27,4-1,12,trader08111,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-28#trader_-,Jund Midrange,BRG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-27,4-1,12,Capriccioso,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-28#capriccioso_-,Reclaimer Titan,WRG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-27,4-1,12,Milled_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-28#milled__-,Dredge,WBRG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-27,4-1,12,McWinSauce,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-28#mcwinsauce_-,Bant Control,WUG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-27,3-2,9,cftsoc3,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-28#cftsoc_-,Bant Blink,WUG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-27,3-2,9,frakom,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-28#frakom_-,Boros Prowess,WR,Lurrus
Modern Preliminary,PostAstrolabeBan,7,2020-08-27,3-2,9,ecobaronen,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-28#ecobaronen_-,Bant Control,WUG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-27,3-2,9,Capitano_CL,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-28#capitano_cl_-,Bant Control,WUG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-27,3-2,9,PRGJJAR,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-28#prgjjar_-,Dredge,BRG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-27,3-2,9,amdean,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-28#amdean_-,Gruul Midrange,RG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-27,3-2,9,Xwhale,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-28#xwhale_-,Rakdos Prowess,BR,Lurrus
Modern Preliminary,PostAstrolabeBan,7,2020-08-27,3-2,9,andrw1232,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-28#andrw_-,Rakdos Prowess,BR,Lurrus
