"","PLAYERS","NB_APPEARANCES","TOTAL_NB_MATCHES","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","TOTAL_POINTS","ARCHETYPE_NAMES","ARCHETYPE_COUNT","URL"
"214","Capiplaf95",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Golgari Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-01#capiplaf_th_place"
"215","gyyby297",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Oops All Spells","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-01#gyyby_th_place"
"216","GedionRavenor",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-01#gedionravenor_th_place"
"217","Mazzu93",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-01#mazzu_nd_place"
"218","KamiTech",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-02#kamitech_th_place"
"219","MrRaeb",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"UBRG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-02#mrraeb_th_place"
"220","__matsugan",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"Neobrand","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-02#__matsugan_th_place"
"221","pedrogush",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"Obosh Aggro","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-02#pedrogush_th_place"
"222","takuto8240",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-02#takuto_th_place"
"223","Chipsoss",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-02#chipsoss_th_place"
"224","yPrincipe",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"Reclaimer Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-02#yprincipe_st_place"
"225","PRGJJAR",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-09#prgjjar_nd_place"
"226","Easyldur1",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-09#easyldur_rd_place"
"227","Benkill",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Spirits","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-09#benkill_th_place"
"228","BSK_hercules",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-09#bsk_hercules_th_place"
"229","Gigy",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-09#gigy_th_place"
"230","random_deck",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Selesnya Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-09#random_deck_th_place"
"231","sokos13",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Infect","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-09#sokos_st_place"
"232","kiwgil01",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Electro Balance","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-15#kiwgil_th_place"
"233","Antus94",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-16#antus_th_place"
"234","TBxGreenguy",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Spirits","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-16#tbxgreenguy_th_place"
"235","Pomeelo98",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-16#pomeelo_rd_place"
"236","Delthar",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Mill","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-16#delthar_th_place"
"237","maicmaic",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-16#maicmaic_th_place"
"238","ht991122",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-16#ht_th_place"
"239","Kiwairay",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Oops All Spells","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-16#kiwairay_th_place"
"240","IPsychonaut",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Jund Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-16#ipsychonaut_st_place"
"241","Rinko",1,6,0.5,0.118117248757025,0.881882751242975,9,"Enduring Ideal","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-02#rinko_nd_place"
"242","TuggaNaxos",1,6,0.5,0.118117248757025,0.881882751242975,9,"Reclaimer Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-02#tugganaxos_rd_place"
"243","HeisenOink",1,6,0.5,0.118117248757025,0.881882751242975,9,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-02#heisenoink_th_place"
"244","Vansguy",1,6,0.5,0.118117248757025,0.881882751242975,9,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-02#vansguy_th_place"
"245","__BMJ__",1,6,0.5,0.118117248757025,0.881882751242975,9,"Reclaimer Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-02#__bmj___th_place"
"246","Coly2",1,6,0.5,0.118117248757025,0.881882751242975,9,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-02#coly_st_place"
"247","SknerusMcKwacz",1,6,0.5,0.118117248757025,0.881882751242975,9,"Obosh Aggro","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-02#sknerusmckwacz_nd_place"
