"","Artist","NoCopies","Winrate"
"80","Eric Deschamps",71,0.653
"81","Lie Setiawan",71,0.639
"82","rk post",71,0.66
"83","Christopher Moeller",69,0.612
"84","Sandra Everingham",67,0.633
"85","Warren Mahy",65,0.668
"86","Zoltan Boros & Gabor Szikszai",63,0.656
"87","Daniel Ljunggren",61,0.681
"88","Tia Masic",60,0.654
"89","Randy Vargas",60,0.61
"90","Adam Rex",58,0.681
"91","Aaron Miller",58,0.655
"92","Glen Angus",58,0.617
"93","Greg Hildebrandt & Tim Hildebrandt",56,0.642
"94","Lars Grant-West",55,0.624
"95","Heather Hudson",52,0.64
"96","Pat Morrissey",52,0.634
"97","Joshua Hagler",49,0.661
"98","Jeff Miracola",47,0.696
"99","Darrell Riche",47,0.643
"100","Alayna Danner",46,0.616
"101","Trevor Hairsine",43,0.659
"102","Igor Kieryluk",43,0.702
"103","Cyril Van Der Haegen",43,0.674
"104","Cristi Balanescu",43,0.636
"105","Jason A. Engle",41,0.658
"106","DiTerlizzi",41,0.654
"107","Micah Epstein",40,0.671
"108","Zezhou Chen",39,0.703
"109","Ken Meyer, Jr.",36,0.617
"110","Steve Argyle",36,0.592
"111","Dave Dorman",35,0.667
"112","Vincent Proce",33,0.559
"113","Tony Szczudlo",32,0.686
"114","Howard Lyon",32,0.619
"115","Milivoj Ćeran",32,0.649
"116","Adi Granov",32,0.649
"117","Scott Murphy",32,0.632
"118","Denman Rooke",32,0.632
"119","Jonathan Kuo",32,0.632
"120","April Lee",32,0.632
"121","Massimilano Frezzato",32,0.549
"122","Paolo Parente",32,0.549
"123","Richard Kane Ferguson",31,0.683
"124","Wayne England",31,0.694
"125","Brad Rigney",31,0.629
"126","Dany Orizio",30,0.54
"127","Michael Danza",29,0.63
"128","Aurore Folny",27,0.549
"129","Adam Paquette",26,0.635
"130","Wayne Reynolds",26,0.66
"131","Bryan Talbot",25,0.684
"132","Tom Kyffin",24,0.579
"133","Efrem Palacios",24,0.579
"134","Campbell White",23,0.71
"135","Titus Lunter",23,0.65
"136","Justyna Gil",23,0.689
"137","D. Alexander Gregory",23,0.647
"138","Kieran Yanner",23,0.547
"139","Mark Zug",23,0.626
"140","Michael Sutfin",22,0.625
"141","Jeff Easley",22,0.625
"142","Jason Felix",21,0.607
"143","Mark A. Nelson",20,0.684
"144","Brian Snõddy",20,0.658
"145","Mike Bierek",20,0.615
"146","Hideaki Takamura",19,0.686
"147","Nils Hamm",19,0.7
"148","Izzy",19,0.649
"149","Alan Pollack",19,0.66
"150","Scott Chou",19,0.609
"151","Carl Critchlow",16,0.71
"152","Rick Emond",16,0.657
"153","Bradley Williams",16,0.628
"154","Luca Zontini",15,0.638
"155","Jodie Muir",15,0.619
"156","Heonhwa Choe",14,0.607
"157","James Wong",14,0.549
"158","Omar Rayyan",14,0.56
"159","Ralph Horsley",14,0.588
"160","David Martin",13,0.6
"161","E. M. Gist",13,0.607
"162","Wisnu Tan",13,0.561
"163","James Ryman",13,0.556
"164","Bryon Wackwitz",12,0.643
"165","Johann Bodin",10,0.682
"166","Justin Hampton",10,0.56
"167","Olivier Bernard",9,0.632
"168","Miguel Mercado",9,0.649
"169","Jason Chan",9,0.634
"170","Piotr Dura",8,0.684
"171","Karl Kopinski",8,0.75
"172","Wesley Burt",8,0.56
"173","Robbie Trevino",8,0.615
"174","Joe Slucher",8,0.615
"175","Michael Phillippi",8,0.615
"176","James Zapata",8,0.538
"177","Fred Hooper",7,0.639
"178","Scott Altmann",7,0.71
"179","Ekaterina Burmak",7,0.538
"180","Nicholas Gregory",6,0.615
"181","Lucas Graciano",6,0.571
"182","Nic Klein",5,0.526
"183","Joel Thomas",4,0.615
"184","Francisco Miyara",4,0.615
"185","Mark Winters",4,0.538
"186","Roger Raupp",4,0.538
"187","David Palumbo",4,0.526
"188","Austin Hsu",4,0.571
"189","Marta Nael",4,0.5
"190","Erica Yang",3,0.579
"191","Volkan Baǵa",2,0.714
"192","Scott M. Fischer",2,0.615
"193","Stephen Daniele",2,0.5
"194","Dave DeVries",2,0.571
"195","Justin Sweet",2,0.5
"196","Mark Romanoski",2,0.733
"197","Willian Murai",1,0.889
"198","David Rapoza",1,0.778
"199","NéNé Thomas",1,0.625
"200","Jeff Laubenstein",1,0.667
