"","PLAYERS","NO_APPEARANCES","TOTAL_NB_MATCHES","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","TOTAL_POINTS","ARCHETYPE_NAMES","ARCHETYPE_COUNT","URL"
"147","Lord_Beerus",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#lord_beerus_th_place"
"148","Fayrawks",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#fayrawks_th_place"
"149","Sunbird17",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Gifts Storm","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#sunbird_th_place"
"150","andrw1232",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#andrw_th_place"
"151","superlisali",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Grixis Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#superlisali_th_place"
"152","albert62",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#albert_th_place"
"153","TSPJendrek",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Esper Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#tspjendrek_th_place"
"154","Trisky",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Infect","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#trisky_th_place"
"155","Draccon136",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Hammer Time","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#draccon_st_place"
"156","Adam Wasburn-Moses",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Amulet Titan","1","https://www.mtggoldfish.com/deck/3783534"
"157","LakadMatataaag",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Grixis Shadow","1","https://www.mtggoldfish.com/deck/3783535"
"158","Wendell Dresser",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Mono White Taxes","1","https://www.mtggoldfish.com/deck/3783537"
"159","Ryan Marvin",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Burn","1","https://www.mtggoldfish.com/deck/3783538"
"160","Craig Campbell",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Green Tron","1","https://www.mtggoldfish.com/deck/3783539"
"161","Alfie Dix",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Dredge","1","https://www.mtggoldfish.com/deck/3783540"
"162","Francisco Sanchez",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Green Tron","1","https://www.mtggoldfish.com/deck/3783541"
"163","Jansen Savidge",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Izzet Prowess","1","https://www.mtggoldfish.com/deck/3783542"
"164","Chris Walls",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Gifts Storm","1","https://www.mtggoldfish.com/deck/3783543"
"165","Jacob Saracino",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Izzet Prowess","1","https://www.mtggoldfish.com/deck/3783544"
"166","Ryan Carpenter",1,7,0.428571428571429,0.0989882784425079,0.815948432359917,9,"Infect","1","https://www.mtggoldfish.com/deck/3783550"
"167","Hazel Gordon",1,7,0.428571428571429,0.0989882784425079,0.815948432359917,9,"Izzet Prowess","1","https://www.mtggoldfish.com/deck/3783555"
"168","Lawrence Doria",1,7,0.428571428571429,0.0989882784425079,0.815948432359917,9,"Rakdos Midrange","1","https://www.mtggoldfish.com/deck/3783556"
"169","Ryan Hayes",1,7,0.428571428571429,0.0989882784425079,0.815948432359917,9,"Titan Shift","1","https://www.mtggoldfish.com/deck/3783557"
"170","Cam Koenig",1,7,0.428571428571429,0.0989882784425079,0.815948432359917,9,"Izzet Prowess","1","https://www.mtggoldfish.com/deck/3783558"
"171","Brandon Lunt",1,7,0.285714285714286,0.0366925661760856,0.709579136262657,6,"Izzet Prowess","1","https://www.mtggoldfish.com/deck/3783564"
