"","PLAYERS","NB_APPEARANCES","TOTAL_NB_MATCHES","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","TOTAL_POINTS","ARCHETYPE_NAMES","ARCHETYPE_COUNT","URL"
"111","jessy_samek",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Rakdos Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#jessy_samek_th_place"
"112","ivan229",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#ivan_st_place"
"113","E-GirlUWU",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#e-girluwu_th_place"
"114","v3sp_tv",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"Elementals","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#vsp_tv_th_place"
"115","distanthamster",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"Goblins","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#distanthamster_th_place"
"116","Mr_Sheep",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#mr_sheep_th_place"
"117","WuYuHsien",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#wuyuhsien_th_place"
"118","Voltzwagon",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#voltzwagon_th_place"
"119","McWinSauce",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"WUBG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#mcwinsauce_th_place"
"120","Janh",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#janh_th_place"
"121","stainerson",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"Elves","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#stainerson_th_place"
"122","ncowden",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#ncowden_th_place"
"123","2radMTG",1,6,0.666666666666667,0.222778095503512,0.956728131707258,12,"Temur Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#radmtg_th_place"
"124","MadMaxErnst",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"UBRG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#madmaxernst_th_place"
"125","SungilWang",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Devoted","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#sungilwang_st_place"
"126","Capitano_CL",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#capitano_cl_nd_place"
"127","JB2002",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#jb_rd_place"
"128","nuikt",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Grinding Breach","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#nuikt_th_place"
"129","Laplasjan",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Devoted","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#laplasjan_th_place"
"130","Phil_Ivey",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#phil_ivey_st_place"
"131","SknerusMcKwacz",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Goblins","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#sknerusmckwacz_nd_place"
"132","tuckbear",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#tuckbear_th_place"
"133","Lopik6",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#lopik_th_place"
"134","MikeEgan",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#mikeegan_st_place"
"135","eXavie",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#exavie_rd_place"
"136","destinction",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#destinction_th_place"
"137","JUJUBEAN__2004",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#jujubean___th_place"
"138","Tiemuuu",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Izzet Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#tiemuuu_th_place"
"139","Jack_Kashtan",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Gifts Storm","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#jack_kashtan_th_place"
"140","Erik157751",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#erik_nd_place"
"141","TwistedWombat",1,6,0.5,0.118117248757025,0.881882751242975,9,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#twistedwombat_st_place"
"142","roter_Erzengel",1,6,0.5,0.118117248757025,0.881882751242975,9,"Infect","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#roter_erzengel_rd_place"
"143","bladede",1,6,0.5,0.118117248757025,0.881882751242975,9,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#bladede_th_place"
"144","medvedev",1,6,0.5,0.118117248757025,0.881882751242975,9,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#medvedev_th_place"
"145","_Shatun_",1,6,0.5,0.118117248757025,0.881882751242975,9,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#_shatun__th_place"
"146","sora1248",1,6,0.5,0.118117248757025,0.881882751242975,9,"Goblins","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#sora_th_place"
"147","SkiLwrAp",1,6,0.5,0.118117248757025,0.881882751242975,9,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#skilwrap_nd_place"
