"","PLAYERS","NO_APPEARANCES","TOTAL_NB_MATCHES","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","TOTAL_POINTS","ARCHETYPE_NAMES","ARCHETYPE_COUNT","URL"
"18","Lavaridge",2,15,0.733333333333333,0.448996758963029,0.922128453708956,33,"WURG Control; 5 Color Turbo Tibalt","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#lavaridge_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#lavaridge_th_place"
"19","cavedan",2,15,0.733333333333333,0.448996758963029,0.922128453708956,33,"5 Color Turbo Tibalt","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#cavedan_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#cavedan_th_place"
"20","Mazzu93",2,15,0.666666666666667,0.383803732541154,0.881758896633119,30,"UBRG Shadow; Mardu Shadow","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#mazzu_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#mazzu_th_place"
"21","MaxMagicer",2,14,0.714285714285714,0.418964742816338,0.916110681692872,30,"Humans; Blue Scapeshift","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#maxmagicer_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#maxmagicer_th_place"
"22","Shadowz2005",1,12,0.833333333333333,0.515862251314033,0.979137474539908,30,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#shadowz_st_place"
"23","Skrown",2,14,0.714285714285714,0.418964742816338,0.916110681692872,30,"Hammer Time","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#skrown_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#skrown_th_place"
"24","ACG88",3,15,0.666666666666667,0.383803732541154,0.881758896633119,30,"Trickery Combo; Naya Midrange; Bogles","1; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#acg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-29#acg_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-05#acg_-"
"25","HouseOfManaMTG",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Trickery Combo; 5 Color Turbo Tibalt","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#houseofmanamtg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#houseofmanamtg_nd_place"
"26","Parrotlet",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Giants; 5 Color Turbo Tibalt","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#parrotlet_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#parrotlet_th_place"
"27","PTarts2win",2,15,0.6,0.322869766206282,0.836635676140487,27,"WURG Control; Burn","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#ptartswin_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#ptartswin_th_place"
"28","Smdster",1,11,0.818181818181818,0.482244147639827,0.97716880170004,27,"Heliod Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#smdster_th_place"
"29","B1gDan",1,10,0.9,0.554983882971805,0.997471421455538,27,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#bgdan_st_place"
"30","Darthkid",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Spirits; Bogles","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#darthkid_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#darthkid_th_place"
"31","O_danielakos",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Izzet Prowess","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#o_danielakos_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#o_danielakos_th_place"
"32","SmokinBacon27",1,10,0.9,0.554983882971805,0.997471421455538,27,"Jund Turbo Tibalt","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#smokinbacon_st_place"
"33","Draccon136",2,11,0.818181818181818,0.482244147639827,0.97716880170004,27,"Trickery Combo; Hammer Time","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#draccon_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-02#draccon_-"
"34","Antoine57437",1,10,0.8,0.443904537692359,0.974789273673167,24,"Badzan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#antoine_nd_place"
"35","MZBlazer",1,10,0.8,0.443904537692359,0.974789273673167,24,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#mzblazer_th_place"
"36","NAKISHIMA",1,10,0.8,0.443904537692359,0.974789273673167,24,"Oops All Spells","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#nakishima_th_place"
"37","Omegauo",1,10,0.8,0.443904537692359,0.974789273673167,24,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#omegauo_th_place"
"38","Nammersquats",1,10,0.8,0.443904537692359,0.974789273673167,24,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#nammersquats_th_place"
"39","Do0mSwitch",1,10,0.8,0.443904537692359,0.974789273673167,24,"5 Color Turbo Tibalt","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#domswitch_st_place"
"40","ArchaeusDota",2,11,0.727272727272727,0.390257440427579,0.939782265827093,24,"Thopter Urza; Eldrazi Tron","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#archaeusdota_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-02#archaeusdota_-"
"41","Chrislampa",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Spirits","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#chrislampa_th_place"
"42","RespectTheCat",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Selesnya Taxes","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#respectthecat_th_place"
"43","GGoggles",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#ggoggles_th_place"
"44","pablozoo",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#pablozoo_th_place"
"45","pacoelflaco",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Bogles","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#pacoelflaco_th_place"
"46","stonepeanut",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Mill","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#stonepeanut_th_place"
"47","Amplumnox",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#amplumnox_th_place"
"48","genmatsu",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Spirits","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#genmatsu_th_place"
"49","Laplasjan",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Hammer Time","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#laplasjan_th_place"
"50","Cubas",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#cubas_th_place"
"51","GiovaniMF",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#giovanimf_st_place"
"52","CaptainSkyscanner",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Obosh Aggro","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#captainskyscanner_nd_place"
"53","_LSN_",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#_lsn__rd_place"
"54","Sanchez5272",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#sanchez_th_place"
"55","_goblinlackey",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Spirits","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#_goblinlackey_th_place"
"56","JoseCabezas",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Spirits","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#josecabezas_th_place"
"57","RNGspecialist",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#rngspecialist_th_place"
"58","albertoSD",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Spirits","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#albertosd_th_place"
"59","Jositoshekel",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Bushwhacker Zoo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#jositoshekel_th_place"
"60","UmekawaneikU",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#umekawaneiku_rd_place"
"61","Ekeross",1,8,0.875,0.473490329124793,0.996840276468748,21,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#ekeross_th_place"
"62","Gerardo94",2,11,0.636363636363636,0.307904715011677,0.890736556180902,21,"WURG Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#gerardo_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-03#gerardo_-"
"63","Bayesta_93",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"5 Color Turbo Tibalt","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#bayesta__rd_place"
"64","Mussie99",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Reclamation","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#mussie_rd_place"
"65","nekonekoneko",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#nekonekoneko_th_place"
"66","Oscar_Franco",1,8,0.875,0.473490329124793,0.996840276468748,21,"Mill","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#oscar_franco_th_place"
"67","penips",2,8,0.875,0.473490329124793,0.996840276468748,21,"Mono White Taxes","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-29#penips_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-03#penips_-"
"68","scorpion87",1,8,0.75,0.349144205587176,0.968145973750056,18,"Heliod Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#scorpion_th_place"
"69","__BMJ__",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#__bmj___th_place"
"70","NewHJ",1,8,0.75,0.349144205587176,0.968145973750056,18,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#newhj_th_place"
"71","Card-WieldingCat",1,8,0.75,0.349144205587176,0.968145973750056,18,"Mono White Taxes","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#card-wieldingcat_th_place"
"72","kaktusowysmok",1,8,0.75,0.349144205587176,0.968145973750056,18,"Merfolk","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#kaktusowysmok_th_place"
"73","Magicofplayer1",2,8,0.75,0.349144205587176,0.968145973750056,18,"Oops All Spells","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-02#magicofplayer_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-03#magicofplayer_-"
"74","KarmageTSH",2,8,0.75,0.349144205587176,0.968145973750056,18,"Green Tron","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-02#karmagetsh_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-06#karmagetsh_-"
"75","KamiTech",1,8,0.625,0.244863216366552,0.914766585862746,15,"Stoneblade","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#kamitech_th_place"
"76","eclipse4343",1,8,0.625,0.244863216366552,0.914766585862746,15,"Miracles","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#eclipse_th_place"
"77","azax",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#azax_th_place"
"78","Wizard_2002",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#wizard__th_place"
"79","trunks132",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Giants","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#trunks_th_place"
"80","SparTaNxX",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Ad Nauseam","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#spartanxx_th_place"
"81","Gernardi",1,8,0.625,0.244863216366552,0.914766585862746,15,"Blue Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#gernardi_th_place"
"82","Ryan100495",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Trickery Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#ryan_th_place"
"83","MissTrigger",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Boros Taxes","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#misstrigger_th_place"
"84","Game_Night",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Heliod Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#game_night_th_place"
"85","naddyeffintabs",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Hammer Time","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#naddyeffintabs_th_place"
"86","TSPJendrek",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Dimir Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#tspjendrek_th_place"
"87","Brunister",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Rakdos Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#brunister_th_place"
"88","bcs8995",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"WUBR Turbo Tibalt","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#bcs_th_place"
"89","CrusherBotBG",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Hammer Time","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#crusherbotbg_th_place"
"90","Rinko",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Enduring Ideal","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#rinko_th_place"
"91","Gigy",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Jund Turbo Tibalt","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#gigy_th_place"
"92","avb",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Trickery Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#avb_th_place"
"93","Boin",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#boin_st_place"
"94","FANAttIC",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Merfolk","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#fanattic_rd_place"
"95","UnderwaterBimbo",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#underwaterbimbo_th_place"
"96","Sodeq",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#sodeq_th_place"
"97","JUJUBEAN__2004",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Heliod Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#jujubean___th_place"
"98","GrandDrou",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"5 Color Turbo Tibalt","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#granddrou_th_place"
"99","McWinSauce",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"5 Color Turbo Tibalt","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#mcwinsauce_th_place"
"100","MarcoBelacca95",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#marcobelacca_th_place"
"101","Chefen",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Heliod Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#chefen_th_place"
"102","Zar0s",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"5 Color Turbo Tibalt","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#zars_th_place"
"103","Graciasportanto",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"5 Color Turbo Tibalt","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#graciasportanto_th_place"
"104","trader08111",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Rakdos Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#trader_st_place"
"105","Fayrawks",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Ad Nauseam","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#fayrawks_th_place"
"106","_Logic_",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Grinding Breach","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#_logic__th_place"
"107","exoticherman",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Jund Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#exoticherman_st_place"
"108","ChefOW",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Heliod Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#chefow_rd_place"
"109","Curtisaxel",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Green Devotion","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#curtisaxel_th_place"
"110","runn3runn3r",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#runnrunnr_th_place"
"111","Boland",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#boland_th_place"
"112","Max_Hersch",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Mono White Taxes","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#max_hersch_st_place"
