"","CardNames","Artists","Colors","CMC","Types","FirstSet","NbDecks","PercDecks","CardWins","CardMatches","Presence","AvgMdCount","AvgSbCount","PercCopies","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","Archetypes","URL"
"142","Ensnaring Bridge","Pete Venters","",3,"Artifact","STH",7,3.5,28,42,3,0.43,1.14,1.37375,66.7,50.5,80.4,"Green Devotion; Eldrazi Tron; Mill; Green Tron; Pyro Prison; Amulet Titan","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#curtisaxel_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#clangeddin_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#stonepeanut_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#pablohotdog_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-29#arcanisrestored_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-03#otakkun_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-05#idavew_-"
"143","Ephemerate","Bastien L. Deharme","W",1,"Instant","MH1",1,0.5,8,10,0.7,4,0,0.5,80,44.4,97.5,"Badzan","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#antoine_nd_place"
"144","Eternal Witness","Terese Nielsen","G",3,"Creature","5DN",2,1,15,19,1.3,2.5,0,0.625,78.9,54.4,93.9,"Badzan; Selesnya Taxes","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#antoine_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#respectthecat_th_place"
"145","Ethereal Armor","Daarken","W",1,"Enchantment","RTR",3,1.5,15,20,1.4,4,0,1.5,75,50.9,91.3,"Bogles","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#pacoelflaco_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#darthkid_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-05#acg_-"
"146","Ethereal Haze","Chris Appelhans","W",1,"Instant","CHK",1,0.5,5,7,0.5,0,2,0.25,71.4,29,96.3,"Ad Nauseam","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#spartanxx_th_place"
"147","Ethersworn Canonist","Izzy","W",2,"Artifact,Creature","ALA",7,3.5,36,49,3.5,0,2.57,2.24875,73.5,58.9,85.1,"Heliod Combo; Selesnya Taxes; Hammer Time","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#scorpion_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#respectthecat_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#skrown_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#madmaxernst_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#crusherbotbg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#skrown_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-02#draccon_-"
"148","Expedition Map","Franz Vohwinkel","",1,"Artifact","ZEN",8,4,33,47,3.3,4,0,4,70.2,55.1,82.7,"Eldrazi Tron; Green Tron; Blue Tron","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#clangeddin_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#pablozoo_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#gernardi_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#pablohotdog_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-29#arcanisrestored_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-02#archaeusdota_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-02#karmagetsh_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-06#karmagetsh_-"
"149","Explore","John Avon","G",2,"Sorcery","WWK",2,1,10,13,0.9,2.5,0,0.625,76.9,46.2,95,"Green Tron; Amulet Titan","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#pablozoo_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-05#idavew_-"
"150","Extirpate","Jon Foster","B",1,"Instant","PLC",2,1,14,17,1.2,0,1,0.25,82.4,56.6,96.2,"Mill","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#stonepeanut_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#oscar_franco_th_place"
"151","Fact or Fiction","Terese Nielsen","U",4,"Instant","INV",5,2.5,21,31,2.2,1.8,0.4,1.375,67.7,48.6,83.3,"WURG Control; Reclamation; Temur Control","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#gerardo_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#mussie_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#bigbn_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-02#pbarrrgh_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-03#gerardo_-"
"152","Faith's Shield","Svetlin Velinov","W",1,"Instant","DKA",1,0.5,5,7,0.5,0,2,0.25,71.4,29,96.3,"Hammer Time","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#naddyeffintabs_th_place"
"153","Far // Away","Greg Staples","U",5,"Instant","DGM",8,4,42,59,4.2,2,0,2,71.2,57.9,82.2,"5 Color Turbo Tibalt","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#bayesta__rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#yuyan_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#lavaridge_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#granddrou_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#mcwinsauce_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#jenara_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#cryptic_cssie_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-04#hanchobai_-"
"154","Fatal Push","Eric Deschamps","B",1,"Instant","AER",39,19.5,202,277,19.6,2.67,0.77,16.77,72.9,67.3,78.1,"Mardu Shadow; UBRG Shadow; Hammer Time; Rakdos Midrange; Grixis Midrange; Jund Shadow; Shadow Prowess; Mill; Dimir Control; Thopter Urza; Jund Midrange; UBRG Midrange; Reclamation; Grixis Shadow; Niv To Light","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#jaberwocki_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#mazzu_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#rastaf_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#ozymandias_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#daibloxsc_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#exoticherman_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#mzblazer_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#stonepeanut_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#amplumnox_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#rastaf_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#laplasjan_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#ozymandias_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#bgdan_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#hcook_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#umekawaneiku_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#ekeross_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#skrown_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#tspjendrek_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#wolfie_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#musasabi_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#jaberwocki_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#brunister_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#mazzu_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#skrown_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#noobsaibot_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#izaacrp_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#nekonekoneko_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#oscar_franco_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#trader_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#archaeusdota_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#kyuubioffate_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-29#white_tsar_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-30#katuo_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-02#hcook_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-02#pbarrrgh_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-02#cntrlfreak_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-04#hcook_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-04#returntodust_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-05#tixis_-"
"155","Feed the Swarm","Andrey Kuzinskiy","B",2,"Sorcery","ZNR",1,0.5,5,7,0.5,0,2,0.25,71.4,29,96.3,"Rakdos Midrange","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#brunister_th_place"
"156","Finale of Promise","Jaime Jones","R",2,"Sorcery","WAR",4,2,15,22,1.6,1,0,0.5,68.2,45.1,86.1,"Electro Balance","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#lord_of_puntlantis_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#fradev_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-29#lord_of_puntlantis_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-30#lord_of_puntlantis_-"
"157","Firebolt","Ron Spencer","R",1,"Sorcery","ODY",2,1,11,16,1.1,4,0,1,68.8,41.3,89,"Obosh Aggro","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#captainskyscanner_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#hazzrd_st_place"
"158","Firespout","Jeff Miracola","G,R",3,"Sorcery","SHM",12,6,63,91,6.4,0.5,0.92,2.13,69.2,58.7,78.5,"Giants; WURG Control; 5 Color Turbo Tibalt; Temur Control","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#parrotlet_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#katoriarch_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#rngspecialist_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#katoriarch_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#katoriarch_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#gul_dukat_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#domswitch_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#parrotlet_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#mcwinsauce_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#zars_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#slamanscott_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#bigbn_th_place"
"159","Flame Slash","Raymond Swanland","R",1,"Sorcery","ROE",8,4,33,49,3.5,0.38,1.12,1.5,67.3,52.5,80.1,"Giants; Obosh Aggro; Izzet Control; Izzet Prowess; Naya Midrange; Shadow Prowess","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#trunks_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#parrotlet_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#captainskyscanner_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#hazzrd_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#svensveetersven_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-29#kthanakit_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-29#acg_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-04#returntodust_-"
"160","Flickerwisp","Jeremy Enecio","W",3,"Creature","EVE",8,4,40,53,3.7,3.25,0,3.25,75.5,61.7,86.2,"Badzan; Selesnya Taxes; Boros Taxes; Mono White Taxes; Azorius Taxes","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#antoine_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#respectthecat_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#misstrigger_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#card-wieldingcat_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#metcalf_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-29#penips_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-30#kiko_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-03#penips_-"
"161","Flusterstorm","Erica Yang","U",1,"Instant","CMD",6,3,23,36,2.5,0.17,1,0.8775,63.9,46.2,79.2,"Electro Balance; Izzet Prowess; Izzet Control","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#lord_of_puntlantis_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#_marian__rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#svensveetersven_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#fradev_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-29#lord_of_puntlantis_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-30#lord_of_puntlantis_-"
"162","Force of Negation","Paul Scott Canavan","U",3,"Instant","MH1",70,35,372,515,36.4,2.33,0.56,25.2875,72.2,68.1,76.1,"Bant Control; Spirits; Stoneblade; Miracles; Giants; Izzet Prowess; Electro Balance; WURG Control; Dimir Control; 5 Color Turbo Tibalt; WUBR Turbo Tibalt; Blue Scapeshift; Merfolk; Izzet Control; Reclamation; Mill; Temur Control","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#returntodust_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#chrislampa_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#kamitech_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#eclipse_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#remf_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#trunks_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#talisker_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#lord_of_puntlantis_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#parrotlet_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#runnrunnr_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#ptartswin_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#shadowz_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#taruto_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#omegauo_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#ggoggles_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#_tia__th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#talisker_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#sanchez_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#katoriarch_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#rngspecialist_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2021-01-31#albertosd_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#__bmj___th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#katoriarch_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#lavaridge_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#tspjendrek_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#yuyan_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#darthkid_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#paucr_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#gerardo_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#_tia__nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#bayesta__rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#remf_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#cavedan_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#bcs_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#katoriarch_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#maxmagicer_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#fanattic_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#underwaterbimbo_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#svensveetersven_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#gul_dukat_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#domswitch_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#yuyan_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#mussie_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#oscar_franco_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#kaktusowysmok_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#lavaridge_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#granddrou_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#parrotlet_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#mcwinsauce_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#talisker_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#marcobelacca_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#zars_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#graciasportanto_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#cavedan_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#houseofmanamtg_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#jenara_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#slamanscott_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#cryptic_cssie_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#bigbn_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#fradev_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-29#lord_of_puntlantis_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-29#taraaasyk_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-29#taruto_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-30#lord_of_puntlantis_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-30#alemilan_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-02#pbarrrgh_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-03#gerardo_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-03#_ezmud_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-04#hanchobai_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-06#patrick_-"
