"","ArtistName","Winrate","Presence"
"63","Willian Murai",73.1,3.7
"64","Randy Vargas",73,27.1
"65","Amy Weber",73,7.4
"66","Cliff Childs",72.9,32.6
"67","Kev Walker",72.9,32.9
"68","Chris Ostrowski",72.9,9.4
"69","Eytan Zana",72.9,6
"70","Rob Alexander",72.8,305.4
"71","Jesper Myrfors",72.8,55.2
"72","Jonas De Ro",72.8,50
"73","Anthony S. Waters",72.8,23.4
"74","rk post",72.8,8.5
"75","John Avon",72.8,15.7
"76","Jaime Jones",72.8,14
"77","Svetlin Velinov",72.8,24.2
"78","Jason Chan",72.7,28.3
"79","Cynthia Sheppard",72.7,21.7
"80","Richard Whitters",72.7,13.2
"81","Mike Bierek",72.7,14.3
"82","Noah Bradley",72.7,15.6
"83","Campbell White",72.7,4.6
"84","Mark Behm",72.7,1.6
"85","David Rapoza",72.7,0.8
"86","Richard Kane Ferguson",72.7,0.8
"87","Khang Le",72.7,0.8
"88","Christopher Rush",72.5,129.3
"89","Wayne England",72.5,21.8
"90","Martina Pilcerova",72.5,15.7
"91","Peter Mohrbacher",72.4,6.9
"92","Adam Rex",72.3,16
"93","Rebecca Guay",72.3,12.2
"94","Todd Lockwood",72.2,43.9
"95","Shelly Wan",72.2,34.7
"96","Eric Fortune",72.2,2.5
"97","Tony Szczudlo",72.2,1.3
"98","Chippy",72.1,32.3
"99","Kieran Yanner",72.1,10.7
"100","Paul Scott Canavan",72,37.7
"101","Franz Vohwinkel",72,33.6
"102","Jana Schirmer & Johannes Voss",72,8.3
"103","Warren Mahy",72,7.2
"104","Cyril Van Der Haegen",72,10.5
"105","Alan Pollack",72,4.8
"106","Mark Poole",71.9,51.7
"107","Ekaterina Burmak",71.9,26.7
"108","Michael Sutfin",71.9,27.1
"109","Dave Kendall",71.9,18.3
"110","Dave DeVries",71.9,18.1
"111","Christine Choi",71.9,4.5
"112","Anson Maddocks",71.8,31.1
"113","Tomasz Jedruszek",71.8,45.6
"114","Lius Lasahido",71.8,20.6
"115","Matt Stewart",71.8,16.6
"116","Thomas M. Baxa",71.8,4.5
"117","Aleksi Briclot",71.7,29.6
"118","Donato Giancola",71.7,22.5
"119","Eric Deschamps",71.6,37.9
"120","Johannes Voss",71.6,4.3
"121","Chris Rahn",71.5,22.6
"122","Sam Burley",71.5,39.8
"123","Jason Felix",71.5,7.5
"124","Dmitry Burmak",71.4,17.7
"125","Ryan Pancoast",71.4,38.2
"126","Johann Bodin",71.4,12.2
"127","Joseph Meehan",71.4,6
"128","Scott M. Fischer",71.4,2.5
"129","G-host Lee",71.4,0.5
"130","Chris Appelhans",71.4,0.5
"131","Dave Dorman",71.4,0.5
"132","Chris J. Anderson",71.4,0.5
"133","Daren Bader",71.4,1
"134","Andrey Kuzinskiy",71.4,0.5
"135","Shishizaru",71.4,0.5
"136","Carl Critchlow",71.4,0.5
"137","Greg Opalinski",71.4,0.5
"138","Clint Cearley",71.4,0.5
"139","Tomas Giorello",71.4,0.5
"140","Hugh Jamieson",71.4,0.5
"141","Michael Komarck",71.2,22.9
"142","Steven Belledin",71.2,19.7
"143","Titus Lunter",71.2,8.4
"144","Ron Spears",71.1,28.5
"145","Heather Hudson",71.1,11
"146","Volkan Baǵa",71.1,7.4
"147","Daarken",70.8,26.6
"148","Jung Park",70.8,10.7
"149","Tim Hildebrandt",70.8,1.7
"150","Douglas Shuler",70.7,35.5
"151","Pete Venters",70.7,22.2
"152","Mathias Kollros",70.7,6.5
"153","Steve Argyle",70.6,29.5
"154","Mark Zug",70.6,27.3
"155","Jesper Ejsing",70.6,7.8
"156","Philip Straub",70.5,29
"157","Bastien L. Deharme",70.5,1.2
"158","Jack Wang",70.5,1.2
"159","Vance Kovacs",70.4,29.3
"160","Greg Staples",70.3,20.1
"161","Zoltan Boros",70.3,4.5
"162","Nils Hamm",70.3,5.3
"163","Dave Allsop",70.3,1.9
"164","Kaja Foglio",70.3,1.9
"165","Adam Paquette",70.2,33.3
"166","Mark A. Nelson",70.2,7.4
"167","Mads Ahm",70.2,4
"168","Raymond Swanland",70.1,40.2
"169","Lars Grant-West",70.1,4.7
"170","Magali Villeneuve",70.1,9.8
"171","Jason Rainville",70.1,5.7
"172","Tom Wänerstrand",70,20.2
"173","Jason A. Engle",70,1.4
"174","Fred Fields",69.9,2.2
"175","Dan Scott",69.8,6.9
"176","John Matson",69.8,4.5
"177","Igor Kieryluk",69.6,16.1
"178","Lawrence Snelly",69.6,1.6
"179","Filip Burburan",69.5,8.3
"180","Wayne Reynolds",69.4,15.7
"181","Tommy Arnold",69.3,1.9
"182","Wisnu Tan",69.2,5.5
"183","Anna Podedworna",69.2,2.8
"184","Grzegorz Rutkowski",69.1,4.8
"185","Ryan Yee",69.1,5.7
"186","Jean-Sébastien Rossbach",69,8.9
"187","Darrell Riche",69,9.1
"188","Jeff Miracola",68.9,13.8
"189","Mark Tedin",68.9,16.9
"190","Charles Urbach",68.9,3.2
"191","Brandon Kitkouski",68.8,3.2
"192","Cristi Balanescu",68.8,2.3
"193","Pat Lee",68.8,1.1
"194","Richard Wright",68.7,20.6
"195","Gabor Szikszai",68.6,7.4
"196","Luca Zontini",68.6,6.2
"197","Nicholas Gregory",68.4,8.5
"198","Jama Jurabaev",68.4,6.9
"199","Caroline Gariba",68.4,6.9
"200","Alayna Danner",68.4,2.7
"201","Randy Gallegos",68.4,1.3
"202","Ben Thompson",68.2,10.3
"203","Daniel Ljunggren",68.2,13.6
"204","Austin Hsu",68.1,4.9
"205","Dany Orizio",68,1.8
"206","Alex Horley-Orlandelli",67.9,4
"207","Jim Nelson",67.9,3.8
"208","Jim Murray",67.9,2
"209","Bryan Sola",67.6,2.6
"210","Hideaki Takamura",67.6,2.6
"211","Zoltan Boros & Gabor Szikszai",67.3,6.1
"212","Karl Kopinski",66.8,1.3
"213","Raoul Vitale",66.7,3.8
"214","Bryon Wackwitz",66.7,2.8
"215","Micah Epstein",66.7,1.5
"216","Lucas Graciano",66.7,1.1
"217","David Gaillet",66.7,1.5
"218","Ron Spencer",66.6,1.9
"219","Lie Setiawan",65.7,2.5
"220","Wesley Burt",65.1,1.6
"221","Min Yum",64.3,2
"222","Jeremy Jarvis",64.3,3
"223","Edward P. Beard, Jr.",64.3,1
"224","Brian Snõddy",64.3,1
"225","Caio Monteiro",64,5.3
"226","Erica Yang",64,3.5
"227","John Howe",63.8,4.9
"228","Brom",63.4,4.2
"229","James Ryman",63.2,1.3
"230","Livia Prima",62.9,2.5
"231","Omar Rayyan",62.5,0.6
"232","Aaron Miller",62.5,0.6
"233","Glen Angus",62.5,1.2
"234","Mike Dringenberg",60,1.1
"235","Phil Foglio",57.1,1
"236","Ralph Horsley",57.1,1
"237","Mila Pesic",57.1,1
"238","Ilse Gort",57.1,0.5
"239","Zezhou Chen",57.1,0.5
"240","Robh Ruppel",57.1,0.5
"241","Brian Despain",57.1,0.5
