"","PLAYERS","NO_APPEARANCES","TOTAL_NB_MATCHES","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","TOTAL_POINTS","ARCHETYPE_NAMES","ARCHETYPE_COUNT","URL"
"78","Magic_Dan",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#magic_dan_th_place"
"79","IntegralHDK",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#integralhdk_th_place"
"80","Polikasoll",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#polikasoll_th_place"
"81","Sanchez5272",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#sanchez_th_place"
"82","slamanscott1228",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Stoneblade","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#slamanscott_th_place"
"83","zecarlonxo",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#zecarlonxo_th_place"
"84","kthanakit26",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#kthanakit_st_place"
"85","yuseimax",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Soulflayer","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#yuseimax_nd_place"
"86","Ryan100495",1,8,0.625,0.244863216366552,0.914766585862746,15,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#ryan_th_place"
"87","Never_DidntHaveIt",1,8,0.625,0.244863216366552,0.914766585862746,15,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#never_didnthaveit_nd_place"
"88","DodecaHedron",1,8,0.625,0.244863216366552,0.914766585862746,15,"Mill","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#dodecahedron_rd_place"
"89","CrusherBotBG",1,8,0.625,0.244863216366552,0.914766585862746,15,"Hammer Time","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#crusherbotbg_th_place"
"90","Supersienix",1,8,0.625,0.244863216366552,0.914766585862746,15,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#supersienix_th_place"
"91","ice_nine_",1,8,0.625,0.244863216366552,0.914766585862746,15,"Land Destruction","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#ice_nine__th_place"
"92","RandomOctopus",1,8,0.625,0.244863216366552,0.914766585862746,15,"Pyro Ascension","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#randomoctopus_th_place"
"93","haruhilmi24",1,8,0.625,0.244863216366552,0.914766585862746,15,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#haruhilmi_th_place"
"94","Do0mSwitch",1,8,0.625,0.244863216366552,0.914766585862746,15,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#domswitch_nd_place"
"95","sinforlife54",1,8,0.625,0.244863216366552,0.914766585862746,15,"Mono White Taxes","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#sinforlife_th_place"
"96","weishengzhishabi",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#weishengzhishabi_th_place"
"97","asnook",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#asnook_th_place"
"98","joker10289",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Mill","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#joker_th_place"
"99","KarmageTSH",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#karmagetsh_th_place"
"100","trader08111",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#trader_th_place"
"101","Tweedel",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Obosh Aggro","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#tweedel_st_place"
"102","2jjm",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#jjm_rd_place"
"103","An_Actual_Potato",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#an_actual_potato_th_place"
"104","NAKISHIMA",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Oops All Spells","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#nakishima_rd_place"
"105","SvenSveeterSven",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Mardu Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#svensveetersven_th_place"
"106","staffmat1992",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#staffmat_th_place"
"107","Lord_Beerus",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#lord_beerus_th_place"
"108","Fayrawks",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#fayrawks_th_place"
"109","Sunbird17",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Gifts Storm","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#sunbird_th_place"
"110","andrw1232",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#andrw_th_place"
"111","superlisali",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Grixis Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#superlisali_th_place"
"112","albert62",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#albert_th_place"
"113","TSPJendrek",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Esper Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#tspjendrek_th_place"
"114","Trisky",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Infect","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#trisky_th_place"
"115","Draccon136",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Hammer Time","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#draccon_st_place"
"116","Lavaridge",1,4,1,0.397635364383525,1,12,"5 Color Turbo Tibalt","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-16#lavaridge_-"
"117","Patxi",1,4,1,0.397635364383525,1,12,"Bogles","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-17#patxi_-"
