"","PLAYERS","NB_APPEARANCES","TOTAL_NB_MATCHES","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","TOTAL_POINTS","ARCHETYPE_NAMES","ARCHETYPE_COUNT","URL"
"91","mathguy31415",1,8,0.75,0.349144205587176,0.968145973750056,18,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#mathguy_th_place"
"92","Chuckles1248",1,8,0.75,0.349144205587176,0.968145973750056,18,"Ad Nauseam","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#chuckles_th_place"
"93","rob85tx",1,8,0.75,0.349144205587176,0.968145973750056,18,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#robtx_th_place"
"94","Laplasjan",1,8,0.75,0.349144205587176,0.968145973750056,18,"Devoted","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#laplasjan_th_place"
"95","HamburgerJung",1,8,0.75,0.349144205587176,0.968145973750056,18,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#hamburgerjung_th_place"
"96","Chefen",1,8,0.75,0.349144205587176,0.968145973750056,18,"Belcher","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#chefen_th_place"
"97","Nammersquats",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#nammersquats_th_place"
"98","cntrlfreak",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Grixis Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#cntrlfreak_st_place"
"99","bamzing",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Reclaimer Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#bamzing_th_place"
"100","fradelrock",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#fradelrock_th_place"
"101","Icteridae",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#icteridae_th_place"
"102","GGBud1717",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#ggbud_th_place"
"103","CHILLEDADED",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#chilledaded_st_place"
"104","Aphiladon",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Hardened Scales","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#aphiladon_nd_place"
"105","unicornparadise",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Spirits","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#unicornparadise_th_place"
"106","cityofcards",1,8,0.75,0.349144205587176,0.968145973750056,18,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#cityofcards_th_place"
"107","tkcheungab",1,8,0.75,0.349144205587176,0.968145973750056,18,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#tkcheungab_th_place"
"108","jacobricher",1,8,0.75,0.349144205587176,0.968145973750056,18,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#jacobricher_th_place"
"109","Curtisaxel",1,8,0.75,0.349144205587176,0.968145973750056,18,"Blue Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#curtisaxel_th_place"
"110","Munich_Casual",1,8,0.75,0.349144205587176,0.968145973750056,18,"Spirits","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#munich_casual_th_place"
"111","Danker",1,8,0.75,0.349144205587176,0.968145973750056,18,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#danker_th_place"
"112","pmk",1,8,0.75,0.349144205587176,0.968145973750056,18,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#pmk_th_place"
"113","MoxSquirrel",1,8,0.75,0.349144205587176,0.968145973750056,18,"Mill","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#moxsquirrel_th_place"
"114","cicciogire",1,8,0.75,0.349144205587176,0.968145973750056,18,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#cicciogire_th_place"
"115","JB2002",1,8,0.625,0.244863216366552,0.914766585862746,15,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#jb_th_place"
"116","solaec0501",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#solaec_th_place"
"117","Delpoctrol",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#delpoctrol_th_place"
"118","Rebus8",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#rebus_th_place"
"119","Antoine57437",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Badzan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#antoine_th_place"
"120","An_Actual_Potato",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Temur Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#an_actual_potato_th_place"
"121","wambocombo2020",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#wambocombo_th_place"
"122","Magister_1993",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#magister__th_place"
"123","Rulleboren",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Mill","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#rulleboren_th_place"
"124","benchsummer",1,8,0.625,0.244863216366552,0.914766585862746,15,"UBRG Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#benchsummer_th_place"
"125","Butakov",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#butakov_th_place"
"126","bobthedog",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Bant Blink","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#bobthedog_th_place"
"127","albert62",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#albert_th_place"
"128","kthanakit26",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Boros Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#kthanakit_th_place"
"129","Fatcaster_Mage",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#fatcaster_mage_th_place"
"130","Artem_Kuhtin",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"White Devotion","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#artem_kuhtin_th_place"
"131","slow_brz",1,8,0.625,0.244863216366552,0.914766585862746,15,"Mardu Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#slow_brz_th_place"
"132","SKK",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Belcher","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#skk_th_place"
"133","oshea",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#oshea_th_place"
"134","bmwracer0",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#bmwracer_th_place"
"135","Alucart",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#alucart_th_place"
"136","ThekingFor1000years",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Infect","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#thekingforyears_th_place"
"137","Kricha13",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#kricha_th_place"
"138","ghostx02",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#ghostx_th_place"
"139","Morenothings",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#morenothings_th_place"
"140","qbturtle15",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Mono White Taxes","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#qbturtle_th_place"
"141","122pablo",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Ascendancy Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#pablo_th_place"
"142","SoulStrong",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#soulstrong_th_place"
"143","Antarctica",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Mardu Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#antarctica_th_place"
"144","eggybenny",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Devoted","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#eggybenny_th_place"
"145","matiaskm",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Devoted","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#matiaskm_th_place"
"146","Lacansa",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#lacansa_th_place"
"147","ilsecco14",1,8,0.625,0.244863216366552,0.914766585862746,15,"Neobrand","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#ilsecco_th_place"
"148","N3to",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Gifts Storm","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#nto_th_place"
"149","Gigy",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Naya Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#gigy_th_place"
"150","gazmon48",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Orzhov Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#gazmon_th_place"
"151","Manuel_Danninger",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Mardu Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#manuel_danninger_th_place"
"152","Jenara19",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"UBRG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#jenara_th_place"
"153","bmac668",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#bmac_th_place"
"154","Kenzaburo",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#kenzaburo_th_place"
"155","Gabriele2020",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#gabriele_th_place"
"156","_Falcon_",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#_falcon__th_place"
"157","SknerusMcKwacz",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Oops All Spells","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#sknerusmckwacz_th_place"
"158","Edel",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Rakdos Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#edel_th_place"
"159","Mlgb92",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Orzhov Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#mlgb_th_place"
"160","ice_nine_",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Land Destruction","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#ice_nine__th_place"
"161","fingers1991",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#fingers_th_place"
"162","MiguelCaster",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Mono White Taxes","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#miguelcaster_th_place"
"163","shir kahn",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Jeskai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#shir_kahn_th_place"
"164","ChironTheMage",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#chironthemage_st_place"
"165","Doomenstein",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Mono White Taxes","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#doomenstein_th_place"
"166","Wyern",1,8,0.625,0.244863216366552,0.914766585862746,15,"Belcher","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#wyern_th_place"
"167","Vansguy",1,8,0.625,0.244863216366552,0.914766585862746,15,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#vansguy_th_place"
"168","Jack_Kashtan",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Ad Nauseam","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#jack_kashtan_th_place"
"169","axk2",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Neobrand","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#axk_th_place"
"170","Ajani89",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#ajani_th_place"
"171","excel0679",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Obosh Aggro","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#excel_th_place"
"172","nedyahiske",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#nedyahiske_th_place"
"173","stayrospet",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#stayrospet_th_place"
"174","seasonofmists",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Abzan Blink","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#seasonofmists_th_place"
"175","DarkestMage",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Mono White Taxes","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#darkestmage_th_place"
"176","last7stand",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#laststand_th_place"
"177","PTarts2win",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#ptartswin_th_place"
"178","MIkepick7",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#mikepick_th_place"
"179","Humpaa",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Heliod Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#humpaa_th_place"
"180","POOBMASTER",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#poobmaster_st_place"
"181","daibloXSC",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Jeskai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#daibloxsc_nd_place"
"182","NuBlkAu",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Rakdos Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#nublkau_rd_place"
"183","pbarrrgh",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#pbarrrgh_th_place"
"184","eclipse4343",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#eclipse_th_place"
"185","pokerswizard",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Mill","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#pokerswizard_th_place"
"186","Wiltron92",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Grixis Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#wiltron_th_place"
"187","iaky91",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Bogles","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#iaky_th_place"
"188","eXavie",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Temur Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#exavie_th_place"
"189","Jokersrwild",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Golgari Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#jokersrwild_st_place"
"190","TheBigMoke",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#thebigmoke_nd_place"
"191","WhiTe TsaR",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#white_tsar_th_place"
"192","RAINkratos",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#rainkratos_st_place"
"193","Nikachu",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Merfolk","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#nikachu_nd_place"
"194","Granham",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#granham_rd_place"
"195","katoriarch123",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#katoriarch_th_place"
"196","2jjm",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#jjm_st_place"
"197","Lukas261997",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Grixis Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#lukas_nd_place"
"198","beastista",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#beastista_th_place"
"199","ThePurplecow777",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Bogles","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#thepurplecow_nd_place"
"200","Diatomic",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#diatomic_rd_place"
"201","TubbyBatman",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Delver","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#tubbybatman_th_place"
"202","Slinker80",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#slinker_th_place"
"203","SuperCow12653",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#supercow_th_place"
"204","MagicCardsFunFunFun",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#magiccardsfunfunfun_th_place"
"205","nsroller",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Rakdos Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#nsroller_th_place"
"206","Strox",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#strox_th_place"
"207","Databyss",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Mill","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#databyss_th_place"
"208","Patxi",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#patxi_st_place"
"209","ScorpionDeathDrop",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#scorpiondeathdrop_nd_place"
"210","dough_shack",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#dough_shack_rd_place"
"211","helpfulsheep",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Rakdos Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#helpfulsheep_th_place"
"212","Disgruntled_Elk",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#disgruntled_elk_th_place"
"213","Side_Arms",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Scapeshift","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#side_arms_th_place"
"214","Flshtoph",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Niv To Light","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#flshtoph_th_place"
"215","littledarwin",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Hammer Time","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#littledarwin_th_place"
"216","Lord_of_Puntlantis",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Electro Balance","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#lord_of_puntlantis_th_place"
"217","Polikasoll",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#polikasoll_th_place"
"218","Beltan3",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Ad Nauseam","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#beltan_st_place"
"219","joetru",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Niv To Light","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#joetru_rd_place"
"220","PhantasmalBear",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Scapeshift","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#phantasmalbear_th_place"
"221","ziofrancone",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Elementals","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#ziofrancone_th_place"
"222","Oscar_Franco",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Grixis Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#oscar_franco_th_place"
"223","Dazai",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"UBRG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#dazai_th_place"
"224","BERNASTORRES",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#bernastorres_st_place"
"225","MrRaeb",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#mrraeb_nd_place"
"226","Wizard_2002",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#wizard__rd_place"
"227","Ouranos139",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#ouranos_th_place"
