"","ARCHETYPES","NB_COPIES","NB_PLAYERS","TOTAL_NB_MATCHES","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","MATCHES_PER_PLAYER","WINRATE_ARCH_OUT_PLAYERS"
"67","Bushwhacker Zoo",2,2,18,0.777777777777778,0.52362723426352,0.935907952282333,9,1.00239463601533
"68","Knightfall",1,1,9,0.666666666666667,0.29929505620854,0.925145368580308,9,1
"69","UBRG Control",20,16,162,0.709876543209877,0.633494257123056,0.778403202195797,10.125,0.996639940591522
"70","Scapeshift",38,27,313,0.722044728434505,0.668868867318758,0.770961898494274,11.5925925925926,1.03520435829105
"71","Orzhov Midrange",6,6,50,0.72,0.575094642983891,0.837689399292825,8.33333333333333,1.03021117686882
"72","Boros Prowess",31,27,247,0.684210526315789,0.622257399315177,0.741677213191085,9.14814814814815,1.0086147615376
"73","Rakdos Midrange",20,13,159,0.69811320754717,0.620379131549158,0.768294166780825,12.2307692307692,0.991432913523407
"74","Simic Control",2,2,20,0.85,0.621073173454686,0.967929062814536,10,1.0996875
"75","Delver",11,11,90,0.744444444444444,0.641614029325353,0.83059373069752,8.18181818181818,1.06189238235181
"76","WURG Blink",4,3,32,0.6875,0.49992241836783,0.838815275911799,10.6666666666667,1.0097192224622
"77","Bant Blink",14,7,117,0.735042735042735,0.645471961185478,0.812343097422827,16.7142857142857,1.00857076878879
"78","Goblins",30,24,241,0.701244813278008,0.639152848179606,0.758308225683472,10.0416666666667,1.01705555402063
"79","Domain Zoo",1,1,8,0.75,0.349144205587176,0.968145973750056,8,1
"80","Izzet Prowess",87,65,699,0.705293276108727,0.669963342297473,0.738879561259961,10.7538461538462,0.999188803044707
"81","Saheeli Combo",4,4,30,0.7,0.506040958537446,0.852654815245299,7.5,0.972796739684157
"82","Gyruda Reanimator",3,3,22,0.681818181818182,0.45127557242623,0.861353478446202,7.33333333333333,0.996047430830039
"83","Abzan Midrange",3,3,25,0.68,0.464999282502628,0.85050457738643,8.33333333333333,1.01496544916091
"84","Rakdos Prowess",55,44,427,0.702576112412178,0.656748197524264,0.745570584970157,9.70454545454546,1.00975761327542
"85","Kiki Chord",13,2,95,0.631578947368421,0.526429265049607,0.728285218387617,47.5,1.00475187969925
"86","5 C Midrange",1,1,7,0.714285714285714,0.290420863737343,0.963307433823914,7,1
"87","Hammer Time",44,24,347,0.711815561959654,0.661050080089413,0.75892366157255,14.4583333333333,0.991754867090692
"88","Kinnan Legends",4,4,30,0.7,0.506040958537446,0.852654815245299,7.5,0.938756823384398
"89","Zirda Combo",1,1,7,0.571428571428571,0.184051567640083,0.901011721557492,7,1
"90","Thopter Combo",1,1,8,0.75,0.349144205587176,0.968145973750056,8,0.890625
"91","Mardu Prowess",14,13,115,0.730434782608696,0.639702295573403,0.808928494610045,8.84615384615385,1.02230185087039
"92","Jeskai Control",12,9,91,0.681318681318681,0.575329696411966,0.775126147545215,10.1111111111111,0.945701473034395
"93","Jund Prowess",3,3,22,0.727272727272727,0.497778798733651,0.892710751629603,7.33333333333333,1.04048807542984
"94","Boros Taxes",4,4,31,0.645161290322581,0.453695601950638,0.807732565574022,7.75,0.960522101975885
"95","Esper Control",4,4,28,0.607142857142857,0.405768206487563,0.784957170839039,7,0.826165656482811
"96","Winota",2,2,15,0.666666666666667,0.383803732541154,0.881758896633119,7.5,1.03703703703704
"97","Taking Turns",3,3,23,0.652173913043478,0.427343963036494,0.83623640162505,7.66666666666667,1.00212089077413
"98","Inverter Combo",2,2,14,0.714285714285714,0.418964742816338,0.916110681692872,7,1.00049776007964
"99","Pyro Ascension",1,1,7,0.571428571428571,0.184051567640083,0.901011721557492,7,1
"100","Spirits",22,15,176,0.681818181818182,0.607521009870124,0.749868085876671,11.7333333333333,0.981131438297984
"101","Elves",4,2,29,0.724137931034483,0.527615517569966,0.87265988589777,14.5,0.992293412836812
"102","Selesnya Taxes",2,2,18,0.722222222222222,0.465198034416944,0.903050787474441,9,1.15662156621566
"103","Gruul Prowess",1,1,11,0.818181818181818,0.482244147639827,0.97716880170004,11,1
"104","Tokens",1,1,10,0.7,0.347547149940003,0.933260488822266,10,1
"105","Soulflayer",1,1,9,0.666666666666667,0.29929505620854,0.925145368580308,9,1
"106","Faeries",1,1,5,0.6,0.146632799634673,0.947255049473683,5,1
"107","Azorius Midrange",1,1,7,0.571428571428571,0.184051567640083,0.901011721557492,7,0.857142857142857
"108","Obosh Aggro",50,28,402,0.716417910447761,0.669628084150866,0.759988264789288,14.3571428571429,1.02676385733976
"109","Valakut Field",1,1,6,0.666666666666667,0.222778095503512,0.956728131707258,6,1
"110","Sunforger Toolbox",1,1,6,0.666666666666667,0.222778095503512,0.956728131707258,6,1
"111","Pyro Prison",1,1,7,0.571428571428571,0.184051567640083,0.901011721557492,7,0.888888888888889
"112","Land Destruction",4,1,30,0.666666666666667,0.47187995521012,0.827125778473961,30,1
"113","White Devotion",2,1,15,0.733333333333333,0.448996758963029,0.922128453708956,15,1
"114","Enduring Ideal",6,1,41,0.585365853658537,0.42109614271233,0.736832005311338,41,1
"115","Shadow Prowess",109,80,877,0.7115165336374,0.6802857029455,0.741318764817025,10.9625,1.01562157848467
"116","Sultai Shadow",1,1,7,0.714285714285714,0.290420863737343,0.963307433823914,7,1.12244897959184
"117","Jeskai Taxes",1,1,7,0.571428571428571,0.184051567640083,0.901011721557492,7,0.791208791208791
"118","Belcher",21,17,166,0.710843373493976,0.635508979493755,0.77847891146387,9.76470588235294,1.00321186789118
"119","Oops All Spells",35,21,288,0.715277777777778,0.659385687388024,0.766678218306962,13.7142857142857,1.02509839874798
"120","Omnath Saheeli",16,13,121,0.702479338842975,0.612616063004306,0.782149127075777,9.30769230769231,1.01637935894461
"121","Abzan Blink",1,1,7,0.714285714285714,0.290420863737343,0.963307433823914,7,1
"122","Rakdos Shadow",1,1,7,0.714285714285714,0.290420863737343,0.963307433823914,7,0.963455149501661
"123","Sultai Midrange",3,2,21,0.714285714285714,0.478248881752886,0.887190596078059,10.5,1.09090909090909
"124","Azorius Taxes",5,3,45,0.755555555555556,0.604629071240173,0.871177185396492,15,1.03516639131461
"125","Selective Oracle",1,1,8,0.625,0.244863216366552,0.914766585862746,8,1
"126","Selesnya Midrange",2,1,14,0.571428571428571,0.288609400038307,0.823388910017882,14,1
"127","Erayo Prison",2,1,17,0.705882352941177,0.440417281245663,0.89686448562968,17,1.04201680672269
"128","Rogues",2,2,16,0.6875,0.413379363548641,0.889830045282883,8,0.942164544564153
"129","Grishoalbrand",1,1,8,0.625,0.244863216366552,0.914766585862746,8,0.986842105263158
"130","Esper Shadow",1,1,8,0.75,0.349144205587176,0.968145973750056,8,1.02739726027397
