"","Artist","NoCopies","Winrate"
"121","Volkan Baǵa",55,0.729
"122","Dimitar Marinski",53,0.71
"123","Noah Bradley",52,0.748
"124","Edward P. Beard, Jr.",52,0.729
"125","Luca Zontini",52,0.713
"126","Jeff Miracola",52,0.698
"127","Michael Komarck",49,0.702
"128","Chuck Lukacs",47,0.722
"129","Wayne England",47,0.74
"130","Jason Felix",47,0.711
"131","Darrell Riche",46,0.718
"132","Donato Giancola",44,0.67
"133","Grzegorz Rutkowski",41,0.755
"134","Lucas Staniec",38,0.716
"135","Khang Le",36,0.703
"136","Fred Fields",36,0.726
"137","Nicholas Elias",33,0.743
"138","DiTerlizzi",32,0.702
"139","Sam Wood",31,0.706
"140","Zoltan Boros & Gabor Szikszai",30,0.705
"141","Marta Nael",30,0.717
"142","Johann Bodin",30,0.701
"143","Austin Hsu",29,0.757
"144","Sidharth Chaturvedi",29,0.746
"145","Andrew Mar",29,0.676
"146","Igor Kieryluk",29,0.727
"147","Joseph Meehan",28,0.734
"148","Milivoj Ćeran",28,0.7
"149","Justin Murray",28,0.682
"150","Eric Fortune",27,0.764
"151","Ilse Gort",26,0.731
"152","Steve Prescott",25,0.774
"153","Magali Villeneuve",25,0.726
"154","David Rapoza",25,0.717
"155","Pauline Voss",23,0.649
"156","Caroline Gariba",20,0.686
"157","rk post",20,0.768
"158","William Arnold",19,0.711
"159","Matt Cavotta",19,0.702
"160","Chris Seaman",19,0.657
"161","Jeremy Enecio",17,0.718
"162","Tyler Jacobson",16,0.782
"163","Ralph Horsley",16,0.725
"164","Drew Tucker",16,0.677
"165","Deruchenko Alexander",16,0.676
"166","Lindsey Look",15,0.775
"167","Charles Urbach",15,0.75
"168","Ben Thompson",15,0.699
"169","Livia Prima",15,0.776
"170","Don Hazeltine",15,0.758
"171","Fariba Khamseh",15,0.719
"172","Bayard Wu",15,0.684
"173","John Howe",15,0.72
"174","Thomas M. Baxa",14,0.757
"175","Wayne Reynolds",14,0.758
"176","Carl Critchlow",14,0.684
"177","Richard Kane Ferguson",14,0.708
"178","Mathias Kollros",14,0.676
"179","Lius Lasahido",14,0.723
"180","Dave Allsop",14,0.654
"181","Sarah Finnigan",13,0.758
"182","Julian Kok Joon Wen",12,0.711
"183","Emrah Elmasli",12,0.81
"184","Daniel Gelon",12,0.769
"185","Caio Monteiro",12,0.722
"186","Stephen Tappin",12,0.75
"187","Melissa A. Benson",12,0.737
"188","Alexander Forssberg",12,0.68
"189","Willian Murai",12,0.706
"190","Mitsuaki Sagiri",10,0.762
"191","James Ryman",10,0.706
"192","Winona Nelson",10,0.692
"193","Jokubas Uogintas",9,0.788
"194","Mark Romanoski",9,0.769
"195","Zack Stella",9,0.696
"196","Brent Hollowell",9,0.75
"197","Olivier Bernard",9,0.7
"198","Rebecca Guay",9,0.792
"199","Phil Foglio",8,0.733
"200","Mark A. Nelson",8,0.68
"201","Piotr Dura",8,0.708
"202","Min Yum",8,0.765
"203","Jana Schirmer",8,0.727
"204","Dominick Domingo",8,0.667
"205","Alan Pollack",8,0.694
"206","David Hudnut",7,0.719
"207","D. Alexander Gregory",7,0.708
"208","Jehan Choo",6,0.684
"209","Jeremy Jarvis",6,0.75
"210","Jana Schirmer & Johannes Voss",6,0.75
"211","Mark Brill",6,0.633
"212","Hideaki Takamura",5,0.762
"213","Wesley Burt",5,0.654
"214","Omar Rayyan",5,0.857
"215","G-host Lee",5,0.714
"216","Mike Dringenberg",4,0.733
"217","Maria Zolotukhina",4,0.778
"218","Yigit Koroglu",4,1
"219","Michael Phillippi",4,0.75
"220","Kaja Foglio & Phil Foglio",4,0.75
"221","Peter Mohrbacher",4,0.688
"222","Yohann Schepacz",4,0.625
"223","Anthony Palumbo",4,0.667
"224","Gabor Szikszai",4,0.625
"225","Slawomir Maniak",4,0.75
"226","Doug Chaffee",3,0.75
"227","Bryon Wackwitz",3,0.696
"228","Jakub Kasper",3,0.769
"229","Joe Slucher",3,0.667
"230","Mike Raabe",3,0.714
"231","Aaron Miller",3,0.625
"232","Even Amundsen",2,0.75
"233","Jama Jurabaev",2,1
"234","Florian de Gesincourt",2,0.75
"235","Irina Nordsol",2,0.75
"236","Nicola Leonard",2,0.625
"237","Billy Christian",1,0.8
"238","Josu Hernaiz",1,0.778
"239","Chris J. Anderson",1,1
"240","Eytan Zana",1,0.75
"241","April Prime",1,0.75
"242","Robh Ruppel",1,0.667
"243","Fiona Hsieh",1,0.714
"244","Jack Wang",1,0.625
"245","Forrest Imel",1,0.625
"246","Greg Hildebrandt & Tim Hildebrandt",1,0.625
"247","Richard Sardinha",1,0.625
