"","ArtistName","Winrate","Presence"
"156","Zoltan Boros",NA,0
"157","James Ryman",NA,0
"158","Steve Argyle",NA,0
"159","Shishizaru",NA,0
"160","Don Hazeltine",NA,0
"161","Willian Murai",NA,0
"162","Lars Grant-West",NA,0
"163","Richard Sardinha",NA,0
"164","Wayne Reynolds",NA,0
"165","Sam Rowan",NA,0
"166","Brad Rigney",NA,0
"167","Cyril Van Der Haegen",NA,0
"168","Anastasia Ovchinnikova",NA,0
"169","Zack Stella",NA,0
"170","Peter Mohrbacher",NA,0
"171","Jonathan Kuo",NA,0
"172","Scott Chou",NA,0
"173","Bastien L. Deharme",NA,0
"174","Howard Lyon",NA,0
"175","Livia Prima",NA,0
"176","David Rapoza",NA,0
"177","Larry MacDougall",NA,0
"178","Raoul Vitale",NA,0
"179","Ben Thompson",NA,0
